Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
udang mantis,Others,Food & Beverages,Food & Beverages,
ar rum ayat 60,Others,,,
promavit harga,Kesehatan,,Health,
lactamil,Others,Mom & Baby,Mom & Baby,Food & Beverages
anime isekai terbaik,Hobi & Koleksi,,,
headphone lenovo,Komputer & Aksesoris,Mobile & Accessories,Computer & Accessories,
buket jajan,Souvenir & Pesta,Souvenir & Party Supplies,Souvenir & Party Supplies,
cara menghilangkan bekas luka di kaki,Non-Ecommerce Related,Beauty & Care,Beauty & Care,
harga kardus bekas hari ini,Perlengkapan Rumah,,,
ac gree 1 pk,Elektronik,Electronics,Electronics,Electronics
obat sakit gigi gusi bengkak di apotik,Kesehatan,Health,Health,Health
velg comstar,Otomotif,Automotive,Automotive,
deltalube matic,Otomotif,Automotive,Automotive,Automotive
dekongestan,Others,Health,Health,
bakso cuanki,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
energen champion,Olahraga & Outdoor,Men Clothes,,
harga kaca 5mm,Perlengkapan Rumah,Home & Living,Home & Living,
harga oppo a54 ram 6,Handphone & Aksesoris,Mobile & Accessories,,
sunscreen originote,Perawatan & Kecantikan,Beauty,Beauty,Beauty
kardigan,Pakaian Wanita,Women Clothes,Women Clothes,Women Clothes
cacing sutra,Hobi & Koleksi,Hobby & Collection,Hobby & Collection,Hobby & Collection
toko bako terdekat,Perlengkapan Rumah,Hobby & Collection,,
denim,Pakaian Pria,Men Clothes,Men Clothes,Men Clothes
obat penghilang tahi lalat di apotik,Kesehatan,Health,Health,Health
hp 500 ribuan ram 4gb,Handphone & Aksesoris,,Mobile & Accessories,
baju muslim wanita terbaru 2023,Fashion Muslim,Muslim Fashion,Muslim Fashion,Muslim Fashion
beli cip murah,Others,,Others,
bola7,Others,,Sports & Outdoor,
chip domino kuning,Others,Vouchers,Vouchers,Others
vivo a16,Handphone & Aksesoris,,Mobile & Accessories,
chip md higgs domino,Others,Vouchers,Vouchers,
smoot zuzu,Otomotif,,Motorcycles,
huper js 10,Elektronik,Electronics,Electronics,
urutan rank mobile legend,Digital Product,,,
bacaan dzikir pagi dan petang,Buku & Alat Tulis,Stationery & Books,Stationery & Books,
tanda bayi cukup asi,Ibu & Bayi,,Mom & Baby,
iphone 1 jt,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
koper listrik,Tas Wanita,Home & Living,Women Bags,
sofa bercinta,Perlengkapan Rumah,Home & Living,Home & Living,
harga lcd iphone x,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
pod mini beeper,Elektronik,Home Appliances,Home Appliances,Home Appliances
magic eraser,Perlengkapan Rumah,Home & Living,Home & Living,
jarak jupiter ke matahari,Non-Ecommerce Related,,,
harga jahe,Makanan & Minuman,Food & Beverages,,
solder uap,Elektronik,Home & Living,Home & Living,Home & Living
gamis wisuda simple,Fashion Muslim,Muslim Fashion,,
manset hitam,Fashion Muslim,Muslim Fashion,Muslim Fashion,Muslim Fashion
c55,Handphone & Aksesoris,Computer & Accessories,Hobby & Collection,
pompom,Hobi & Koleksi,Hobby & Collection,Hobby & Collection,Hobby & Collection
skin care ms glow,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,
bening clinic,Others,Beauty & Care,Beauty & Care,Beauty & Care
model kebaya wisuda non hijab,Pakaian Wanita,,Women Clothes,
model baju kebaya terbaru,Pakaian Wanita,Women Clothes,,
semiran,Others,Automotive,Beauty & Care,
matchbox basic ast,Non-Ecommerce Related,Hobby & Collection,Hobby & Collection,
harga motor beat second,Otomotif,Automotive,,
xnxx kakek sugiono,Others,,,
annaziat,Others,Muslim Fashion,Women Clothes,Women Clothes
harga obat ambeven,Kesehatan,Health,Health,
vakum karbu mio,Others,Automotive,Automotive,
jual durian terdekat,Others,Home & Living,Food & Beverages,Food & Beverages
pla,Others,Women Shoes,Home & Living,
sony xperia 1 iv,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pagar minimalis terbaru 2023,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
harga ac 1/2 pk hemat listrik,Elektronik,,Electronics,
mardua holong artinya,Others,,,
flucadex obat apa,Kesehatan,Health,Health,Health
harga paket kfc,Makanan & Minuman,,Food & Beverages,
maket kebun binatang,Others,Hobby & Collection,Hobby & Collection,
film marvel 2023,Hobi & Koleksi,,,
slot 369,Others,Mobile & Gadgets,,
erek erek kupu kupu,Buku & Alat Tulis,,,
klik88slot,Others,Women Clothes,Women Clothes,Women Clothes
demo toto,Others,,,
toko gacor,Others,Home & Living,,
hulk 138,Others,Hobbies & Collections,Baby & Kids Fashion,Baby & Kids Fashion
bikini hijab,Others,Muslim Fashion,,
maulid simtudduror,Non-Ecommerce Related,Stationery & Books,Stationery & Books,
iphone 17 pro max,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
siapa kamu di oshi no ko,Others,,,
film yang akan tayang 2023,Hobi & Koleksi,,,
macam macam kue basah,Makanan & Minuman,Food & Beverages,Home & Living,
stem gitar,Hobi & Koleksi,Hobby & Collection,Hobby & Collection,Hobby & Collection
obat pegal-pegal di apotik,Kesehatan,Health,Health,Health
mekar 55,Others,,Home & Living,
merk senar pancing kecil tapi kuat,Hobi & Koleksi,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
robot emo,Hobi & Koleksi,Mom & Baby,Mobile & Accessories,
dongkrak buaya,Makanan & Minuman,Automotive,Automotive,Automotive
harga oppo a31 ram 6/128,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
film horor indonesia 2022,Hobi & Koleksi,Hobbies & Collections,Health,Health
protogel,Others,Health,Men Clothes,Men Clothes
iasia88,Others,,,
ojoltogel,Others,Beauty,Beauty,Beauty
dewi gg,Others,Beauty,Beauty,Beauty
sekar4d,Others,,,
playstar77 slot login,Others,,,
hijau candy,Fashion Muslim,Automotive,Automotive,
warna merah candy metalik,Fashion Muslim,Motorcycles,Motorcycles,Motorcycles
mainan mobil,Ibu & Bayi,Hobby & Collection,Hobby & Collection,Hobby & Collection
balon ulang tahun,Souvenir & Pesta,Souvenir & Party Supplies,Souvenir & Party Supplies,Souvenir & Party Supplies
mh kosmetik,Perawatan & Kecantikan,Home & Living,Beauty & Care,
kopi kenangan botol,Makanan & Minuman,Home & Living,Food & Beverages,
brokat wisuda,Pakaian Wanita,Women Clothes,Women Clothes,
wadah berkat kekinian,Perlengkapan Rumah,,Home & Living,
pantun gombal,Hobi & Koleksi,Stationery & Books,,
spider-man,Others,Baby & Kids Fashion,Hobby & Collection,
kopi shop terdekat,Makanan & Minuman,Home & Living,Mobile & Gadgets,Mobile & Gadgets
puppy,Others,Hobby & Collection,Hobby & Collection,
umbul,Others,Souvenir & Party Supplies,Souvenir & Party Supplies,
exhaust fan dinding,Perlengkapan Rumah,Electronics,Electronics,Electronics
sofa bed minimalis,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
keong sawah,Others,Food & Beverages,Hobby & Collection,
menu mcd dan harga,Makanan & Minuman,,,
kingfun,Others,,Mom & Baby,
infinix laptop,Komputer & Aksesoris,Computer & Accessories,,
equalizer ashley,Elektronik,Electronics,Electronics,Electronics
redmi 10 6/128,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
dapur,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
soket kiprok mio,Others,Automotive,,
granit lantai ruang tamu 60x60,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
polo toto,Others,Men Clothes,,
sampai jam berapa supermarket terdekat buka?,Others,,,
model jilbab segi empat,Fashion Muslim,Muslim Fashion,Muslim Fashion,
bucket snack,Souvenir & Pesta,Souvenir & Party Supplies,Souvenir & Party Supplies,Souvenir & Party Supplies
xxxxsex,Others,Men Clothes,Men Clothes,Men Clothes
w69,Others,Women Bags,Women Bags,Women Bags
model gamis crinkle terbaru 2023,Fashion Muslim,Muslim Fashion,Muslim Fashion,Women Clothes
baby bouncer,Ibu & Bayi,Mom & Baby,Mom & Baby,Mom & Baby
model gamis putih elegan,Fashion Muslim,Muslim Fashion,Muslim Fashion,Muslim Fashion
kumpulan game psp ukuran kecil,Others,,,
helm slim head,Otomotif,Automotive,Automotive,
speaker rdw 18 inch,Elektronik,Electronics,Electronics,
manfaat herborist body serum,Perawatan & Kecantikan,Beauty,Beauty,Beauty
crot di dalem,Others,Men Clothes,Women Clothes,Women Clothes
foto pahlawan nasional,Others,Others,,
panci elektrik,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
cat keramik kamar mandi,Perlengkapan Rumah,Home & Living,Home & Living,
box file,Others,Stationery & Books,Stationery & Books,Stationery & Books
velg vrossi,Others,Automotive,Automotive,
pod mini,Others,Electronics,Electronics,
permainan bola basket diciptakan pada,Others,Sports & Outdoors,Mom & Baby,Mom & Baby
pembersih kaca mobil,Serba Serbi,Automotive,Automotive,Automotive
stipo,Others,Stationery & Books,Stationery & Books,
sosis indomaret,Voucher,Food & Beverages,Food & Beverages,
bro77,Others,,,
miles4d,Others,,,
zeusslot,Others,Muslim Fashion,Beauty,Beauty
kerangka layangan burung,Hobi & Koleksi,Hobby & Collection,,
ukuran a6,Non-Ecommerce Related,Stationery & Books,Stationery & Books,
epson,Others,Computer & Accessories,Computer & Accessories,
tali peti,Fashion Muslim,Hobby & Collection,Hobby & Collection,
harga hp infinix ram 8,Handphone & Aksesoris,,Mobile & Accessories,
resi spx,Non-Ecommerce Related,Computers & Accessories,Computers & Accessories,Computers & Accessories
emco pop a toy ast,Others,Mom & Baby,,
snap instagram,Others,-,,
kingkong 212,Hobi & Koleksi,,,
wiggle nautical crayon highlighter,Buku & Alat Tulis,Stationery,Stationery,Mom & Baby
kawa kawa itu apa,Non-Ecommerce Related,,,
harga hp tecno spark 20 pro,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
resep sambel goreng kentang ati,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
toolkit vape,Elektronik,Electronics,Electronics,Electronics
grosir buah terdekat,Serba Serbi,,Food & Beverages,
resep odading anti gagal,Makanan & Minuman,Books & Magazines,Books & Magazines,Books & Magazines
resep bakwan jagung renyah,Others,,,
uniqlo jujutsu kaisen,Buku & Alat Tulis,,Men Clothes,
download game ps2 iso,Hobi & Koleksi,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
warna warna cat tembok,Fashion Muslim,Home & Living,Home & Living,
filano pink,Others,Travel & Luggage,Hobbies & Collections,Hobbies & Collections
visela obat apa,Kesehatan,Health,Health,Health
mangaid,Others,,Stationery & Books,
mantap 89,Others,Automotive,,
rokok sergio ramos,Others,Home & Living,Home & Living,Home & Living
moonlight blue,Others,Muslim Fashion,Fashion Accessories,
harga etanol 1 liter,Kesehatan,Health,Health,
niat mandi hari raya idul fitri,Others,,,
vinilex,Others,Home & Living,Home & Living,
mdac,Others,Electronics,Automotive,
harga infinix smart 8,Handphone & Aksesoris,,Mobile & Accessories,
film terbaru 2024 indonesia,Hobi & Koleksi,,,
baju adat maluku,Pakaian Wanita,Women Clothes,Women Clothes,
al ghafir ayat 44,Others,,,
juara thomas cup dari tahun ke tahun,Non-Ecommerce Related,,,
shio 2003,Others,,,
hp oppo a77s harga,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
lirik pesawat tempur,Others,,,
beryls tiramisu,Others,Food & Beverages,Food & Beverages,Food & Beverages
cara cek nama di ojk,Non-Ecommerce Related,,,
pajak mobil avanza,Digital Product,Automobiles,Automobiles,Automobiles
cotton bud,Perawatan & Kecantikan,Health,Health,Health
qs an nasr ayat 2,Others,,,
obat diare yang ampuh,Kesehatan,Health,,
dimsum gacoan,Others,,Food & Beverages,
cara print screen di komputer,Non-Ecommerce Related,,,
pod thelema elite,Others,Home Appliances,Home Appliances,Home Appliances
aseton beli dimana,Perawatan & Kecantikan,Beauty,Beauty,Beauty
rp888,Others,Electronics,Health,
shovel dog,Hobi & Koleksi,Hobby & Collection,,
susu dancow fortigro untuk usia berapa,Ibu & Bayi,,,
inbox 4d,Non-Ecommerce Related,Home & Living,Home & Living,Home & Living
sepatu hitam polos,Sepatu Pria,Men Shoes,Men Shoes,Men Shoes
tegek,Olahraga & Outdoor,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor
selebgram ootd rok jeans hijab,Fashion Muslim,Women Clothes,Muslim Fashion,Muslim Fashion
minitoto,Non-Ecommerce Related,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
rapi138,Non-Ecommerce Related,,,
sultan cuan,Non-Ecommerce Related,Computers & Accessories,Computers & Accessories,Women Clothes
yalla hd,Non-Ecommerce Related,Audio,Audio,Audio
foto freya jkt48 kece,Non-Ecommerce Related,,,
tensi rendah makan apa,Non-Ecommerce Related,,,
realme note 50 pro,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ip 16,Handphone & Aksesoris,Electronics,,
quiari,Others,Muslim Fashion,Women Clothes,Women Clothes
pagar baja ringan,Perlengkapan Rumah,Home & Living,,
chronox,Others,Watches,Watches,
harga pipa pvc 2 inch per batang,Perlengkapan Rumah,,,
warna kebaya terbaru,Pakaian Wanita,Women Clothes,Women Clothes,
rukun iman yang pertama adalah,Non-Ecommerce Related,,,
oelek,Makanan & Minuman,Food & Beverages,,
aio pulse,Others,Home Appliances,Computers & Accessories,Computers & Accessories
vape joiway,Elektronik,Home Appliances,Home Appliances,Home Appliances
batik simple dan mudah,Perawatan & Kecantikan,,,
allahumma barik,Non-Ecommerce Related,Home & Living,Home & Living,Home & Living
gacoan88,Non-Ecommerce Related,Health,Health,Health
wallpaper aesthetic iphone,Non-Ecommerce Related,,Mobile & Accessories,
tongseng kambing,Makanan & Minuman,Food & Beverages,,
skincare bpom untuk glowing,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,
layangan aduan garut,Hobi & Koleksi,Hobby & Collection,,
ovodewa,Non-Ecommerce Related,Women Clothes,Women Clothes,Women Clothes
cewek tobrut,Non-Ecommerce Related,Women Clothes,Muslim Fashion,Muslim Fashion
indoxx,Non-Ecommerce Related,,Home & Living,
video boket,Non-Ecommerce Related,Souvenir & Party Supplies,Souvenir & Party Supplies,
gambar kopi dan rokok di cafe,Non-Ecommerce Related,,,
chord andmesh andaikan kau datang kembali,Non-Ecommerce Related,,,
poin jitu,Non-Ecommerce Related,,,
harga buku tulis campus,Buku & Alat Tulis,Stationery & Books,Stationery & Books,
game ps2 terbaik,Hobi & Koleksi,,Electronics,
marinasi ayam,Hobi & Koleksi,Food & Beverages,Food & Beverages,
baju renang wanita seksi,Pakaian Wanita,Sports & Outdoor,Sports & Outdoor,
baca doa sebelum tidur,Non-Ecommerce Related,,Stationery & Books,
altec lansing,Non-Ecommerce Related,Electronics,Electronics,Electronics
garam kasar,Makanan & Minuman,Food & Beverages,Food & Beverages,
cpu komputer,Komputer & Aksesoris,Computer & Accessories,Computer & Accessories,Computer & Accessories
buku absen,Buku & Alat Tulis,Stationery & Books,Stationery & Books,
cara memakai dasi smp,Non-Ecommerce Related,Fashion Accessories,Fashion Accessories,Baby & Kids Fashion
senopati2,Others,Hobbies & Collections,Stationery,Stationery
rokok surya 12 1 slop,Others,,Health,
hiasan 17 agustus,Souvenir & Pesta,Souvenir & Party Supplies,Electronics,
kostum unik agustusan,Souvenir & Pesta,,Baby & Kids Fashion,
hiasan gapura 17 agustus,Souvenir & Pesta,Electronics,,
epep,Non-Ecommerce Related,Vouchers,Vouchers,Vouchers
habib jafar,Non-Ecommerce Related,Home & Living,Home & Living,
kubus,Others,Hobby & Collection,Hobby & Collection,
dekorasi 17 agustus outdoor,Perlengkapan Rumah,Home & Living,,
marhen j bag,Tas Wanita,Women Bags,Women Bags,Women Bags
bendera ultras,Perlengkapan Rumah,Others,Home & Living,
toko fotocopy terdekat,Non-Ecommerce Related,Stationery,Computers & Accessories,Computers & Accessories
anya,Hobi & Koleksi,Beauty & Care,Muslim Fashion,
layangan gapangan garuda,Hobi & Koleksi,Hobby & Collection,Hobby & Collection,
elevenlabs indonesia,Others,,,
cek tagihan listrik pasca bayar,Non-Ecommerce Related,Vouchers,,
wow33,Non-Ecommerce Related,Food & Beverages,Home & Living,Home & Living
jarik putih,Non-Ecommerce Related,Women Clothes,Women Clothes,
tokopedia web browser,Non-Ecommerce Related,,,
dekorasi ruangan 17 agustus yang unik,Souvenir & Pesta,,,
puisi tentang kemerdekaan,Perlengkapan Rumah,,,
ukuran b2,Non-Ecommerce Related,Home & Living,,
pahlawan indonesia laki laki,Non-Ecommerce Related,Books & Magazines,Stationery,Stationery
alva cervo,Non-Ecommerce Related,Women Bags,Motorcycles,Motorcycles
cara bikin ppt di hp,Non-Ecommerce Related,,,
kerupuk tongkol,Makanan & Minuman,Food & Beverages,Food & Beverages,
rcti live,Others,"Tickets, Vouchers & Services",Audio,Audio
192.168.0.1,Others,,Muslim Fashion,
otto minion,Others,Hobby & Collection,,
imlek 2025,Others,Stationery,Hobbies & Collections,Hobbies & Collections
gambar punkshter,Non-Ecommerce Related,Men Clothes,,
pmm merdeka,Non-Ecommerce Related,Men Clothes,Men Clothes,Men Clothes
inshot pro,Others,Vouchers,Computer & Accessories,
slotmania89,Others,,,
ruan mei,Others,Beauty,Beauty,Beauty
ukuran polybag,Non-Ecommerce Related,Home & Living,Home & Living,
seafood tumpah terdekat,Others,Food & Beverages,Food & Beverages,Food & Beverages
boneka besar,Others,Mom & Baby,Mom & Baby,Mom & Baby
macanwin,Others,Men Clothes,Men Clothes,Men Clothes
sewu dino full movie,Non-Ecommerce Related,Books & Magazines,Books & Magazines,Books & Magazines
tiktok shop seller center,Non-Ecommerce Related,,Electronics,
kuliner semarang,Makanan & Minuman,Food & Beverages,,
bokep america,Others,Men Clothes,Home & Living,Home & Living
kompasiana,Others,-,,
al falaq,Others,Stationery & Books,,
forsep spons,Others,Health,Health,
harga rokok magnum 1 bungkus,Others,Hobbies & Collections,Home Appliances,Home Appliances
filano lux,Others,Beauty,Motorcycles,Motorcycles
es degan terdekat,Makanan & Minuman,,Others,
asus max pro m1,Komputer & Aksesoris,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
motif layangan gapangan,Hobi & Koleksi,Hobby & Collection,,
akses tanpa batas,Others,,,
25 september zodiak apa,Non-Ecommerce Related,,,
emas perak 88,Others,,,
moncer coffee khasiatnya,Others,,,
centaurus b80,Others,Home Appliances,Home Appliances,Home Appliances
gt 10 pro,Handphone & Aksesoris,,Mobile & Accessories,
rangka vario 160,Buku & Alat Tulis,Motorcycles,Motorcycles,Motorcycles
mecobalamin,Kesehatan,Health,Health,Health
baju lebaran remaja kekinian,Fashion Muslim,,Muslim Fashion,
sunscreen labore,Perawatan & Kecantikan,Beauty,Beauty,Beauty
plafon rumah minimalis terbaru,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
gambar freya jkt48,Perlengkapan Rumah,Baby & Kids Fashion,Women Clothes,Women Clothes
flagystatin,Kesehatan,Health,Health,Health
mie lidi lumer,Makanan & Minuman,Food & Beverages,,
dekorasi ramadhan simple,Others,Home & Living,Home & Living,Home & Living
sepatu bola nike terbaru 2023,Olahraga & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
keripik pisang lumer coklat,Makanan & Minuman,Food & Beverages,Food & Beverages,
produk daviena skincare,Others,Beauty & Care,,
fliki,Others,Hobby & Collection,,
