Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
wanton skin,Groceries & Pets,Groceries & Pets,,
keycap artisan,Computer & Accessories,Computer & Accessories,,
oppo a96,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
baby hamper,Baby & Toys,Baby & Toys,Baby & Toys,Baby & Toys
ps4 pro price malaysia,Gaming & Consoles,Gaming & Consoles,,
courts,Sports & Outdoor,Women Clothes,Home Appliances,
nova888 login,Others,Gaming & Consoles,Stationery,Stationery
readers glasses,Fashion Accessories,Fashion Accessories,Fashion Accessories,
microsoft surface book,Computer & Accessories,Computer & Accessories,Computer & Accessories,
tesco banquet table,Home & Living,Home & Living,Home & Living,Home & Living
cbr,Automotive,Automotive,Automotive,
maternity pad,Baby & Toys,Baby & Toys,Baby & Toys,Baby & Toys
binocular,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor
jersey retro,Sports & Outdoor,Men Clothes,Men Clothes,
tudung sekolah,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion
sexy man underwear,Men's Clothing,Men Clothes,Men Clothes,
engraving lasers,Home & Living,,,
wallet coach,Women's Bags,Women's Bags,Women's Bags,Women's Bags
tefal iron steam,Home Appliances,Home Appliances,Home Appliances,
lbox ceiling,Home & Living,Home & Living,,
skru besi,Home & Living,Home & Living,Home & Living,
jilbab viral,Muslim Fashion,Muslim Fashion,,
book ends,Home & Living,"Games, Books & Hobbies",Home & Living,
led projectors,Computer & Accessories,Computer & Accessories,Computer & Accessories,
haohd,Others,Home Appliances,Home Appliances,
spinning reels,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,
momtigo,Home & Living,,Home & Living,
shopeexpress,Platform Terms (Lazada/Shopee),Men Clothes,,
majong set,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
meefah tackle,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,
saffyna,Muslim Fashion,,Groceries & Pets,
rak kasut kayu,Home & Living,Home & Living,Home & Living,Home & Living
xdot helmet,Automotive,Automotive,Automotive,Automotive
ling mei,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,
tineco malaysia,Home Appliances,Home Appliances,Home Appliances,
vivo x90 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
jelly lovva,Health & Beauty,Health & Beauty,Health & Beauty,
baju kokurikulum,Women's Clothing,Men Clothes,Men Clothes,
intact water,Home Appliances,Home Appliances,Home Appliances,
leeyanarahman bangi,Muslim Fashion,,Muslim Fashion,
rsl classic,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor
stapler gun,Home & Living,Home & Living,Home & Living,Home & Living
pembaris bulat,Home & Living,Home & Living,Others,
ratu pari,Groceries & Pets,Health & Beauty,Health & Beauty,
tws earbuds,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
bulan sabit merah uniform,Women's Clothing,Sports & Outdoor,Baby & Toys,
ugreen charger iphone,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
realme 11 pro plus,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
x ha,Automotive,,Baby & Toys,
masyaallah tabarakallah,Home & Living,Automotive,,
pendidikan islam tingkatan 4,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies"
pokok tasbih,Home & Living,Home & Living,Home & Living,
muka hantu,Fashion Accessories,Health & Beauty,Health & Beauty,
somethinc,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
samsung a54 5g,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
apple watch series 9,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
alja,Fashion Accessories,Muslim Fashion,Muslim Fashion,
khasiat bunga telang,Health & Beauty,Home & Living,Groceries & Pets,
cawan plastik pakai buang,Home & Living,Home & Living,Home & Living,
samsung galaxy fit 3,Mobile & Gadgets,Mobile & Accessories,,
karangan tidak berformat,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
roti aman jaya,Groceries & Pets,,Groceries & Pets,
coolant perodua,Automotive,Automotive,Automotive,Automotive
oppo new model 2024,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
soflan,Home & Living,Groceries & Pets,Groceries & Pets,Groceries & Pets
losyen untuk kulit kering,Health & Beauty,Health & Beauty,Health & Beauty,
caterpillar safety shoes,Men's Shoes,Men Shoes,Men Shoes,
coco and eve,Health & Beauty,Health & Beauty,Health & Beauty,
lc v1 hitam oren,Automotive,Automotive,,
buah kerdas,Groceries & Pets,Health & Beauty,Groceries & Pets,
second hand phone,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
butterfly blender,Home Appliances,Home Appliances,Home Appliances,
cornflakes coklat,Groceries & Pets,Groceries & Pets,Groceries & Pets,
walking stick for elderly,Health & Beauty,Health & Beauty,Health & Beauty,
noxxa rice cooker,Home Appliances,Home Appliances,Home Appliances,
digosure,Health & Beauty,Health,Health,Food & Beverages
ubat perangsang lelaki,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
tao kae noi,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets
prada malaysia price,Women's Bags,,,
3ce eyeshadow,Health & Beauty,Health & Beauty,Health & Beauty,
pump tandas,Home & Living,Home & Living,Home & Living,Home & Living
nippon weatherbond,Home & Living,Home & Living,Home & Living,Home & Living
04 bki 2b,Others,,,
susu dugro langkah 1,Baby & Toys,Baby & Toys,Groceries & Pets,
thailand sim card,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
car charger,Automotive,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
2 days perfume,Health & Beauty,,Health & Beauty,
dry freeze machine,Home Appliances,Groceries & Pets,Groceries & Pets,
science process skills tingkatan 3 jawapan,"Games, Books & Hobbies",,"Games, Books & Hobbies",
天神座,Others,Others,Others,
三四娱乐,"Games, Books & Hobbies",,,
mineral water,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets
seluar cargo lelaki,Men's Clothing,Men Clothes,Men Clothes,Men Clothes
1 hp aircond,Home Appliances,Home Appliances,Home Appliances,
mini washing machine malaysia,Home Appliances,Home Appliances,Home Appliances,
baju kurung moden hitam,Muslim Fashion,Muslim Fashion,Muslim Fashion,
rim 3 batang,Automotive,Automotive,Automotive,
arm protaper,Automotive,Automotive,Automotive,
马来西亚做爱,Others,Books & Magazines,Hobbies & Collections,Hobbies & Collections
肥仔水,Health & Beauty,Health & Beauty,Health & Beauty,
kasut kadet polis,Men's Shoes,Men Shoes,Men Shoes,
realme watch 3,Mobile & Gadgets,,Mobile & Accessories,
lampu bulat siling,Home & Living,Home & Living,Home & Living,
calamansi,Groceries & Pets,Groceries & Pets,Groceries & Pets,Others
ubat selsema kucing paling berkesan,Health & Beauty,Groceries & Pets,Groceries & Pets,
扇子,Fashion Accessories,Fashion Accessories,Fashion Accessories,
waterproof phone bag,Mobile & Gadgets,Mobile & Accessories,Sports & Outdoor,Mobile & Accessories
glue gun stick,Home & Living,Home & Living,Home & Living,Home & Living
beryls,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets
pediasure 1-3,Baby & Toys,Baby & Toys,Baby & Toys,
corned beef halal,Groceries & Pets,Groceries & Pets,Groceries & Pets,
kitkat dark chocolate,Groceries & Pets,Groceries & Pets,Groceries & Pets,
handcarry,Travel & Luggage,Men's Bags & Wallets,,
everbest shoe,Men's Shoes,Women Shoes,Women Shoes,
oppo f9 battery,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
rm88,Others,Health & Beauty,,
kopi ala kazim,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
play station 2,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
kebaya ketat,Women's Clothing,Muslim Fashion,Men Clothes,
kipas panasonic,Home Appliances,Home Appliances,Home Appliances,Home Appliances
pintu grill,Home & Living,Home & Living,Home & Living,
mini rice cooker malaysia,Home Appliances,Home Appliances,Home Appliances,
massage gun malaysia,Health & Beauty,Health & Beauty,Health & Beauty,
baju renang lelaki,Sports & Outdoor,Men Clothes,Men Clothes,Men Clothes
jeli gamat,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
tweezer tool,Home & Living,Health & Beauty,Home & Living,
speaker with mic,Computer & Accessories,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
a4 glossy paper,Home & Living,Home & Living,Home & Living,Home & Living
kondom duri,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
lampu belakang wira,Automotive,Automotive,Automotive,Automotive
fesyen baju batik perempuan,Women's Clothing,Men Clothes,Muslim Fashion,
2l water bottle,Home & Living,Home & Living,Home & Living,Home & Living
mozek dinding dapur terkini,Home & Living,Home & Living,Home & Living,Home & Living
baju ootd perempuan,Women's Clothing,Women Clothes,Women Clothes,
poppers malaysia,Others,,Sports & Outdoor,
brake pad honda city,Automotive,Automotive,Automotive,
aksesori kadet polis,Men's Clothing,Fashion Accessories,Fashion Accessories,
coollip,Others,Health & Beauty,,
magic tisu,Others,Health & Beauty,Health & Beauty,Health & Beauty
ice cream tub,Groceries & Pets,Home & Living,Groceries & Pets,
muamalat online bank,Others,,,
wrist support,Health & Beauty,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor
baju kurung lengan kembang,Muslim Fashion,Muslim Fashion,Muslim Fashion,
toaster bread,Home Appliances,Home Appliances,Home Appliances,Home Appliances
dvdplay,Computer & Accessories,,Computer & Accessories,
budak hamster,Baby & Toys,Mom & Baby,Pets,Pets
e belia 2023,Others,Men Shoes,Men Shoes,Men Shoes
rtx 3060 price,Computer & Accessories,Computer & Accessories,,
torok,Others,Fashion Accessories,,
jtt jersey,Men's Clothing,Men Clothes,Sports & Outdoors,Sports & Outdoors
proexpert absorber,Automotive,Automotive,Automotive,
barang rumah,Home & Living,Home & Living,Home & Living,
langsir tingkap 2 panel,Home & Living,Home & Living,Home & Living,
newjeans lightstick,"Games, Books & Hobbies",Hobbies & Collections,Hobbies & Collections,Mom & Baby
jersey badminton,Men's Clothing,Sports & Outdoor,Men Clothes,Men Clothes
teh masjid,Groceries & Pets,Groceries & Pets,Groceries & Pets,
milo kotak besar,Groceries & Pets,,Groceries & Pets,
axia side skirt,Automotive,Automotive,Automotive,Automotive
head lc135,Automotive,Automotive,Automotive,
replika merdeka,Baby & Toys,Health & Beauty,,
elektrik shing hing sdn bhd reviews,Home Appliances,,,
sony wh-1000xm5,Cameras & Drones,Mobile & Accessories,,
reno 10 pro,Mobile & Gadgets,,Mobile & Accessories,
ram pemidang,Home Appliances,Home & Living,,
东发饼家,Groceries & Pets,Groceries & Pets,Groceries & Pets,
calendar 2024 kuda,Home & Living,Stationery,Stationery,Stationery
rim basikal,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor
kcm motorsport,Automotive,Men Clothes,Men Clothes,Men Clothes
sabun pinggan,Home & Living,Home & Living,Home & Living,
personal loan bank muamalat,Tickets & Vouchers,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
vapetape 12k,Mobile & Gadgets,Muslim Fashion,Cameras & Drones,Cameras & Drones
glucoxit,Health & Beauty,Health & Beauty,,
mangademon,"Games, Books & Hobbies",,,
nike vaporfly 3,Sports & Outdoor,Men Shoes,Sports & Outdoor,
baju melayu johor style,Muslim Fashion,Muslim Fashion,Muslim Fashion,
dentific,Health & Beauty,Health,Health,Health
serai 3s,Groceries & Pets,Food & Beverages,Home & Living,Home & Living
needle bearing y15,Automotive,Automotive,Automotive,
burger thailand 7e,Groceries & Pets,Groceries & Pets,Groceries & Pets,
snowfit massage chair,Home & Living,Health & Beauty,Health & Beauty,
茶仙子outlet,Groceries & Pets,,,
sosm,Health & Beauty,,Home & Living,
pwl lotion,Health & Beauty,Health & Beauty,Health & Beauty,
huawei p40 pro price in malaysia,Mobile & Gadgets,,,
onitsuka tiger malaysia,Men's Shoes,Men Shoes,Men Shoes,
shell car collection,"Games, Books & Hobbies","Games, Books & Hobbies",,
sbk coffee,Groceries & Pets,Groceries & Pets,Groceries & Pets,
zus coffe,Groceries & Pets,,Mobile & Accessories,
sera pod,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Home & Living
pita pengukur,Home & Living,Home & Living,Home & Living,Home & Living
bonavita capsule,Health & Beauty,Health,Health,Health
outpost shah alam,Baby & Toys,,Men Clothes,
best66,Men's Bags & Wallets,Food & Beverages,Health,Health
sauvage perfume,Health & Beauty,Health & Beauty,Health & Beauty,
rim ativa,Automotive,,Automotive,
pakaian tema kemerdekaan,Muslim Fashion,,Baby & Toys,
baju renang perempuan,Women's Clothing,Baby & Toys,Women Clothes,Men Clothes
pocket wifi,Computer & Accessories,Computer & Accessories,Computer & Accessories,Computer & Accessories
watchseries123,Mobile & Gadgets,,,
kad kahwin murah,Home & Living,Home & Living,Others,
karangkraf mall,"Games, Books & Hobbies",,"Games, Books & Hobbies",
irene aquarium,Groceries & Pets,,Groceries & Pets,
hijabs by hanami,Muslim Fashion,Muslim Fashion,Muslim Fashion,
gift box,Home & Living,Home & Living,Home & Living,Home & Living
boboiboy the movie download,"Games, Books & Hobbies",Books & Magazines,Hobbies & Collections,Baby & Kids Fashion
iptv box,Home Appliances,Home Appliances,Home Appliances,
saj,Tickets & Vouchers,Sports & Outdoor,,
iqos malaysia,Mobile & Gadgets,Mobile & Accessories,,
walkie talkie,Sports & Outdoor,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
water heater,Home Appliances,Home Appliances,Home Appliances,Home Appliances
phero x,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
air compressor,Automotive,Home & Living,Home & Living,Home & Living
miracle box,Mobile & Gadgets,Health & Beauty,,
clinique,Health & Beauty,Health & Beauty,Health & Beauty,
diy,Home & Living,Home & Living,Home & Living,
pets wonderland,Groceries & Pets,,Groceries & Pets,
elysyle,Health & Beauty,Health & Beauty,Health & Beauty,
yamaha nvx,Automotive,Automotive,Automotive,Automotive
kipling,Women's Bags,Women's Bags,Women's Bags,Women's Bags
dispenser,Home Appliances,Home & Living,Home & Living,Health & Beauty
redmi note 8 pro malaysia,Mobile & Gadgets,Mobile & Accessories,,
lcd monitor,Computer & Accessories,Computer & Accessories,Computer & Accessories,
sh figuarts,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
senheng,Home Appliances,"Games, Books & Hobbies",Home Appliances,
gta san andreas pc,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
oppo a31,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
electric stove,Home Appliances,Home Appliances,Home Appliances,Home Appliances
iphone 11 malaysia,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
csm hardware,Home & Living,Home & Living,Home & Living,
kiehls,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
b450m steel legend,Computer & Accessories,Computer & Accessories,Computer & Accessories,
cif,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets
relx alpha,Computer & Accessories,Others,Mobile & Accessories,Others
lembaran kerja matematik tahun 1,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",
awning,Home & Living,Home & Living,Home & Living,Home & Living
buluh tumpat,Home & Living,Others,Home & Living,
kleenso,Home & Living,Groceries & Pets,Groceries & Pets,Home & Living
offspring diapers,Baby & Toys,Baby & Toys,Baby & Toys,Baby & Toys
logo kkm,Home & Living,Men Clothes,,
tikar getah,Home & Living,Home & Living,Home & Living,Home & Living
kurung kedah,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion
pentens t200,Home & Living,Home & Living,Home & Living,
pokok salam,Home & Living,Home & Living,Home & Living,Home & Living
zte mf283v,Computer & Accessories,Computer & Accessories,Computer & Accessories,Computer & Accessories
mini rice cooker,Home Appliances,Home Appliances,Home Appliances,Home Appliances
voyo,Mobile & Gadgets,Mobile & Accessories,,
cytron,Computer & Accessories,Computer & Accessories,Home & Living,
filmora 9,Computer & Accessories,Computer & Accessories,Computer & Accessories,Computer & Accessories
mustika ratu,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
free sim card malaysia,Tickets & Vouchers,,,
garmin watch,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
beg,Women's Bags,Women's Bags,Women's Bags,Women's Bags
sensodyne,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty
samsung galaxy s10 plus,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
iphone 7 price in malaysia,Mobile & Gadgets,,Mobile & Accessories,
ducky one 2 mini,Computer & Accessories,Computer & Accessories,Computer & Accessories,
puma malaysia,Men's Clothing,Men Clothes,Men Clothes,
ocono n2,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,
loudspeaker,Home & Living,Mobile & Accessories,Mobile & Accessories,
tapak kucing kuning,Watches,Watches,Watches,
infocus vhz t1,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
nitrile glove,Home & Living,Health & Beauty,Health & Beauty,Health & Beauty
kerja part time,Others,Others,"Games, Books & Hobbies",
thermometer infrared,Home & Living,Health & Beauty,Health & Beauty,Health & Beauty
pintu bilik air,Home & Living,Home & Living,Home & Living,Home & Living
myrcmall,Home & Living,Cameras & Drones,Cameras & Drones,Cameras & Drones
