Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
sabina,sabina,Brinquedos e Hobbies,Women Clothes,Jewelry & Watches,,
kit pescaria,fishing kit,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
motocicleta 50cc,50cc motorcycle,Others,Vehicle Accessories,,,
maletas para ferramentas,tool cases,Casa e Decoração,Home & Living,Home & Living,,
óleo de rosa mosqueta preço,rosehip oil price,Beleza,Health & Beauty,Health & Beauty,,
monoculos,monocles,Câmeras e Drones,Sports & Fitness,Electronics,,
gol 2014,goal 2014,Others,Vehicle Accessories,Vehicle Accessories,,
testeiras nike,nike headbands,Esportes e Lazer,Shoes,Shoes,,
ômega 3 vita four,omega 3 vita four,Saúde,Health,Home & Living,,
oculos de led,led glasses,Acessórios de Moda,Fashion Accessories,Fashion Accessories,,
one blade,one blade,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
one million,one million,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
roupas do kakashi,kakashi's clothes,Brinquedos e Hobbies,Men Clothes,Men Clothes,,
blusa de moletom masculino,men's sweatshirt,Roupas Masculinas,Men Clothes,Men Clothes,,
garrafa de agua 1 litro,1 liter water bottle,Casa e Decoração,Home & Living,Home & Living,,
motor de portão eletronico,electronic gate motor,Casa e Decoração,Home & Living,Home & Living,,
roda vmaxx aro 26,vmaxx wheel rim 26,Esportes e Lazer,Sports & Fitness,,,
palmilha ortopedica,orthopedic insole,Sapatos Masculinos,Shoes,Health & Beauty,Shoes,
convertidor,converter,Áudio,Computing,Electronics,,
tiger moto,tiger motorcycle,Others,Vehicle Accessories,Vehicle Accessories,,
churrasqueiras de tijolo,brick barbecues,Casa e Decoração,,Home & Living,,
hidro inflável,inflatable hydro,Casa e Decoração,Babies,,,
serrotes,saws,Casa e Decoração,Home & Living,Home & Living,,
pitbull filhote preço,pitbull puppy price,Others,Pets,Pets,Pets,
capas personalizadas,custom covers,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
pente de disfarce,disguise comb,Beleza,Health & Beauty,Health & Beauty,,
bucket chapeu,bucket hat,Acessórios de Moda,Fashion Accessories,Fashion Accessories,,
chaveiro volkswagen,volkswagen keychain,Automóveis,Vehicle Accessories,Vehicle Accessories,Vehicle Accessories,
preço de cachorro,dog price,Others,Pets,,,
pneu de bicicleta aro 29,29 inch bicycle tire,Esportes e Lazer,Sports & Fitness,,,
cadeira de balanco,rocking chair,Casa e Decoração,Home & Living,Home & Living,,
piscina de fibra pequena,small fiber pool,Casa e Decoração,,Home & Living,,
s10 2018,s10 2018,Others,,Mobile & Accessories,,
carros com dívidas,cars with debts,Others,,,,
ipad pro,ipad pro,Computadores e Acessórios,Mobile & Accessories,Mobile & Accessories,,
tapetes para cozinha,kitchen rugs,Casa e Decoração,Home & Living,Home & Living,,
kit reparo pneu bike,bike tire repair kit,Esportes e Lazer,Sports & Fitness,,,
corset preto,black corset,Roupas Femininas,Women Clothes,,,
honda biz 2021,honda biz 2021,Others,,Vehicle Accessories,,
cabide de madeira atacado,wooden hanger wholesale,Casa e Decoração,Home & Living,,,
esteira para cachorro,dog mat,Animais Domésticos,Home & Living,,,
gk61,gk61,Computadores e Acessórios,Computing,Computing,,
jogo de pratos branco,white plate set,Casa e Decoração,Home & Living,,,
micro-ondas preto,black microwave,Eletroportáteis,Home & Living,,,
mini drones,mini drones,Áudio,Toys & Hobbies,Electronics,,
mix walita,Walita mix,Eletroportáteis,Home Appliance,Home Appliance,,
brinquedo de cavalo,horse toy,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
alfabeto ilustrado,illustrated alphabet,Papelaria,Toys & Hobbies,Toys & Hobbies,,
fralda pampers premium care xg,pampers premium care xg diaper,Mãe e Bebê,Babies,,,
kit temperos,seasoning kit,Casa e Decoração,Home & Living,Home & Living,,
fios de led,led wires,Casa e Decoração,Home & Living,Home & Living,,
roupas de bebe feminino,baby girl clothes,Moda Infantil,Babies,,,
coisas de cozinha,kitchen stuff,Casa e Decoração,Home & Living,Home & Living,,
taças diamond,diamond cups,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
saleiros,salt shakers,Casa e Decoração,Home & Living,,,
bicicleta infantil 8 anos,children's bike 8 years old,Esportes e Lazer,Toys & Hobbies,,,
marshall patrulha canina,marshall paw patrol,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,Toys & Hobbies,
qod,qod,Beleza,Health & Beauty,Health & Beauty,,
relogio invicta feminino,invicta women's watch,Relógios,Jewelry & Watches,Jewelry & Watches,,
saia midi plissada,pleated midi skirt,Roupas Femininas,Women Clothes,Women Clothes,,
remédio para emagrecer,weight loss medicine,Saúde,Health & Beauty,Health & Beauty,Health & Beauty,
luminaria lava,lava lamp,Casa e Decoração,Home & Living,Toys & Hobbies,,
termometro de parede,wall thermometer,Casa e Decoração,Home & Living,Home & Living,,
remedio para queda de cabelo,hair loss remedy,Saúde,Health & Beauty,Health & Beauty,,
fogão inox,stainless steel stove,Casa e Decoração,Home & Living,,,
microondas preços,microwave prices,Eletroportáteis,,Home & Living,,
suqueira de vidro com torneira,glass juicer with tap,Casa e Decoração,Home & Living,Home & Living,,
renova colágeno,renews collagen,Saúde,Health & Beauty,Health & Beauty,,
repelente eletronico,electronic repellent,Saúde,Home & Living,Home & Living,Home & Living,Home & Living
microfone karaoke,karaoke microphone,Áudio,Electronics,Electronics,Electronics,
rowatinex,rowatinex,Saúde,Fashion Accessories,,,
promoção de sofá,sofa promotion,Casa e Decoração,Home & Living,Home & Living,,
mesa retangular,rectangular table,Casa e Decoração,Home & Living,,,
montilla,montilla,Alimentos e Bebidas,Food & Beverage,Food & Beverage,,
fone gamer ps4,ps4 gaming headset,Celulares e Dispositivos,Mobile & Accessories,Video Games,,
box instrumentos mortais,mortal instruments box,Livros e Revistas,Books & Magazines,Books & Magazines,,
penicilina planta,penicillin plant,Casa e Decoração,Home & Living,Home & Living,,
preço piscina de fibra,fiberglass pool price,Casa e Decoração,Beauty,Mom & Baby,Mom & Baby,
balança digital 40kg,digital scale 40kg,Eletroportáteis,Home & Living,Home & Living,,
caneta comestível,edible pen,Alimentos e Bebidas,Health & Beauty,Home & Living,Health & Beauty,
adesivo vinilico para moveis,vinyl sticker for furniture,Casa e Decoração,Home & Living,,,
marreta,sledgehammer,Casa e Decoração,Home & Living,Home & Living,,
soprador de folhas a gasolina,petrol leaf blower,Casa e Decoração,,Home & Living,,
tablet amazon,amazon tablet,Computadores e Acessórios,Computing,Computing,,
microfone shotgun,shotgun microphone,Áudio,Electronics,Electronics,,
produtos para revenda direto da fábrica,products for resale directly from the factory,Others,Health & Beauty,,,
spinning pen,spinning pen,Brinquedos e Hobbies,Stationery,,Stationery,
chuteira campo,field boot,Esportes e Lazer,Sports & Fitness,Sports & Fitness,Sports & Fitness,
bandeira nazista comprar,nazi flag buy,Others,,,,
conj panelas tramontina,Tramontina cookware set,Casa e Decoração,,Home & Living,,
vermelho branco e sangue azul,red white and blue blood,Livros e Revistas,Home & Living,Home & Living,Books & Magazines,
cadeira de alimentação bebe,baby feeding chair,Mãe e Bebê,Babies,Food & Beverage,,
moscatel,muscatel,Alimentos e Bebidas,Food & Beverage,Health & Beauty,,
aliança tungstênio,tungsten ring,Relógios,Jewelry & Watches,Jewelry & Watches,,
quem pensa enriquece,those who think and grow rich,Livros e Revistas,Books & Magazines,Books & Magazines,,
chuveiro de teto eletrico,electric ceiling shower,Casa e Decoração,Home Appliance,,,
moore anatomia,moore anatomy,Livros e Revistas,Books & Magazines,,,
cavaleiros do zodiaco,knights of the zodiac,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
talco granado,garnet talcum powder,Saúde,Health & Beauty,Health & Beauty,,
black clover manga,black clover manga,Livros e Revistas,Books & Magazines,Books & Magazines,Books & Magazines,
jetta 2007,jetta 2007,Others,Vehicle Accessories,Vehicle Accessories,,
7,7,Others,Health & Beauty,Jewelry & Watches,,
papel contact para móveis,contact paper for furniture,Casa e Decoração,Home & Living,,,
casaco alongado feminino,women's long coat,Roupas Femininas,Women Clothes,Women Clothes,,
tenis all star couro,all star leather sneakers,Sapatos Femininos,Shoes,Shoes,,
canto alemão com baú,german corner with chest,Casa e Decoração,Home & Living,,,
escadas multifuncionais,multifunctional stairs,Casa e Decoração,Home & Living,,,
piercing fake orelha,fake ear piercing,Acessórios de Moda,Jewelry & Watches,Jewelry & Watches,,
panela inox fundo triplo,stainless steel pan with triple bottom,Casa e Decoração,Home & Living,Home & Living,,
cadeira escritório reclinável,reclining office chair,Casa e Decoração,Home & Living,,,
notebook 4gb ram 500gb,notebook 4gb ram 500gb,Computadores e Acessórios,,Computing,,
biquínis asa delta,hang gliding bikinis,Roupas Femininas,Women Clothes,Women Clothes,,
btv b11,btv b11,Áudio,Electronics,Electronics,Electronics,
titkok,titkok,Others,Babies,,,
pico fnf,fnf peak,Brinquedos e Hobbies,Mobile & Accessories,,,
studio ghibli,studio ghibli,Others,Home & Living,Home & Living,Men Clothes,
pneu aro 175 70 r13,tire rim 175 70 r13,Automóveis,,Vehicle Accessories,,
pijama inverno feminino,women's winter pajamas,Roupas Femininas,Women Clothes,Women Clothes,,
tecidos tricoline,Tricoline fabrics,Casa e Decoração,Home & Living,Home & Living,,
calça prada,Prada pants,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
moto g 5s,moto g 5s,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
love is an illusion,love is an illusion,Brinquedos e Hobbies,Home & Living,Home & Living,,
vestido longo estampado,long printed dress,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
pantufa infantil feminina,girls' slippers,Moda Infantil,Shoes,,,
buds pro,buds pro,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
bexigas,bladders,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
cueca diamante,diamond underwear,Roupas Masculinas,Men Clothes,Men Clothes,,
sapato infantil masculino,children's shoes for boys,Moda Infantil,Babies,Babies,Babies,
firadeira,spinner,Casa e Decoração,,Home Appliance,,
skate infantil feminino,girls' kids skateboard,Esportes e Lazer,Sports & Fitness,Toys & Hobbies,,
dualsense,dualsense,Jogos e Consoles,Video Games,Video Games,,
abaju,lampshade,Casa e Decoração,Home & Living,Home & Living,,
epson l120,epson l120,Computadores e Acessórios,Computing,Computing,,
twister 2021,twister 2021,Brinquedos e Hobbies,Vehicle Accessories,Vehicle Accessories,,
galaxy watch 4,galaxy watch 4,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
iphone 11 pro max 128gb,iphone 11 pro max 128gb,Celulares e Dispositivos,Computing,Mobile & Accessories,,
fazer 250 preço 2021,fazer 250 price 2021,Others,,,,
limitador de grama,grass limiter,Casa e Decoração,Home & Living,Home & Living,,
vinho reservado,reserved wine,Alimentos e Bebidas,Food & Beverage,Food & Beverage,,
estante de aco,steel shelf,Casa e Decoração,Home & Living,,,
banheira dobravel adulto,adult folding bathtub,Casa e Decoração,Home & Living,Home & Living,,
violeta genciana,gentian violet,Saúde,Health & Beauty,Health & Beauty,Health & Beauty,
cama box casal com bau,double box bed with trunk,Casa e Decoração,Home & Living,,,
brinquedos da barbie,barbie toys,Brinquedos e Hobbies,Home & Living,Home & Living,,
escrivaninha l,desk l,Casa e Decoração,Home & Living,,,
crocs infantil menino,crocs for boys,Moda Infantil,Babies,Babies,,
aparelho de founde,foundry appliance,Eletroportáteis,,Home & Living,,
casa dos sonhos da barbie,barbie dream house,Brinquedos e Hobbies,Home & Living,Home & Living,,
sequoia br,sequoia br,Others,Mobile & Accessories,,,
toalha de rosto,face towel,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
godzilla,godzilla,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,Toys & Hobbies,
4cam,4cam,Others,Home & Living,,,
enfeites de natal promoção,Christmas decorations promotion,Casa e Decoração,Home & Living,Home & Living,,
tapete de croche,crochet rug,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
shein brasil,shein brazil,Others,Women Clothes,Women Clothes,,
óculos,glasses,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
chinelo nuvem original,original cloud slipper,Sapatos Femininos,Shoes,Shoes,,
ring light pequena,small ring light,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
ane pro 2,ane pro 2,Computadores e Acessórios,,Mobile & Accessories,,
jogo de lençol casal 100 algodão 4 peças,100 cotton double bed sheet set 4 pieces,Casa e Decoração,Home & Living,Home & Living,,
tênis asics feminino,asics women's sneakers,Sapatos Femininos,Shoes,Shoes,Shoes,
frases para copos personalizados,phrases for personalized cups,Casa e Decoração,,Home & Living,,
amarula original,original amarula,Alimentos e Bebidas,Health & Beauty,Food & Beverage,,
bmw 320i 2010 preço,bmw 320i 2010 price,Others,,,,
brinquedo educativo 4 anos,educational toy 4 years old,Brinquedos e Hobbies,Toys & Hobbies,Shoes,,
sabao liquido omo,omo liquid soap,Casa e Decoração,Home & Living,Home & Living,,
biombo de madeira,wooden screen,Casa e Decoração,Toys & Hobbies,Toys & Hobbies,,
mulcanais,multichannel,Others,,,,
samsung book e20,samsung book e20,Celulares e Dispositivos,Computing,Computing,,
ipad 128gb,ipad 128gb,Celulares e Dispositivos,Computing,Computing,,
bolsa universitária,university scholarship,Bolsas Femininas,Bags,Bags,,
omegagames,omegagames,Livros e Revistas,,,,
xiomi 10,xiaomi 10,Celulares e Dispositivos,Mobile & Accessories,,,
fraldas descartáveis g,disposable diapers g,Saúde,Babies,,,
comoda madeira,wooden dresser,Casa e Decoração,Home & Living,,,
fidget toys gigante,giant fidget toys,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
tanqieray,tanqieray,Alimentos e Bebidas,,Food & Beverage,,
piscinas 2000 litros,2000 liter pools,Casa e Decoração,Toys & Hobbies,,,
marmitax,lunchbox,Casa e Decoração,,Home & Living,,
butina masculina,men's boot,Sapatos Masculinos,Shoes,Shoes,Shoes,
fita de ked,ked tape,Casa e Decoração,,Home & Living,,
tesaodevaca,tesodevaca,Saúde,Health & Beauty,Health & Beauty,,
mocassins masculinos,men's loafers,Sapatos Masculinos,Shoes,Shoes,,
moto e6 plud,motorcycle e6 plud,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
fulgao,fulgao,Eletroportáteis,Health & Beauty,,,
a 51 128gb,a 51 128gb,Celulares e Dispositivos,Mobile & Accessories,Computing,,
zoom preço,zoom price,Others,,,,
mel árabe,arabic honey,Others,,Home & Living,,
cilios postocos,false eyelashes,Beleza,,Health & Beauty,,
anime porno,anime porn,Others,Women Clothes,,,
calcinha vibratório,vibrating panties,Saúde,Health & Beauty,,,
moto g6plus,moto g6plus,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
new era,new era,Acessórios de Moda,Fashion Accessories,Fashion Accessories,,
tenis new balance,new balance sneakers,Sapatos Masculinos,Shoes,Shoes,Shoes,
lipotramina,lipotramine,Saúde,Health,Health,Health,Health & Wellness
gostosa,hot,Others,Health & Beauty,Health & Beauty,,
roupas infantil feminina,children's clothing for girls,Moda Infantil,Babies,Babies,,
philco hit p10,philco hit p10,Celulares e Dispositivos,Mobile & Accessories,Electronics,,
calca wide leg,wide leg pants,Roupas Femininas,Women Clothes,,,
vestido de festa plus size,plus size party dress,Roupas Femininas,Women Clothes,Women Clothes,,
adesivo para emagrecer,slimming patch,Saúde,Health & Beauty,Health & Beauty,,
vestido festa junina adulto,adult june party dress,Roupas Femininas,Women Clothes,,,
soju,soju,Others,Jewelry & Watches,Books & Magazines,,
blusa de frio infantil,children's cold weather blouse,Moda Infantil,Men Clothes,Babies,,
casaco de lã feminino,women's wool coat,Roupas Femininas,Women Clothes,,,
bota de couro feminina,women's leather boots,Sapatos Femininos,Shoes,Shoes,,
marmiteira,lunch box,Casa e Decoração,Home & Living,Home & Living,,
kit bubbaloo boticario,bubbaloo kit apothecary,Others,Health & Beauty,Health & Beauty,,
minoxidil cabelo,minoxidil hair,Others,Health & Beauty,Health & Beauty,,
batatinha frita 123,French fries 123,Others,Home & Living,Baby & Kids Fashion,Home & Living,
top gun 1,top gun 1,Platform Terms (Shopee / Mercado),Hobbies & Collections,Hobbies & Collections,Mom & Baby,Platform Terms (Lazada / Shopee)
samsung s20 fe 256gb,samsung s20 fe 256gb,Celulares e Dispositivos,,Mobile & Accessories,,
material escolar 2022,school supplies 2022,Papelaria,Stationery,Stationery,,
tn,tn,Sapatos Masculinos,Computing,Shoes,,
realme c11,realme c11,Celulares e Dispositivos,Mobile & Accessories,,,
manteiga,butter,Alimentos e Bebidas,Health & Beauty,Food & Beverage,,
