Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
ramos de flores,bouquets of flowers,Hogar y Vida,Home & Living,Home & Living,,
muñecas barbie,barbie dolls,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
xbox 360 precio colombia,xbox 360 price colombia,Videojuegos,,,,
vivo y33s precio,vivo y33s price,Celulares y Gadgets,,,,
puzzle,puzzle,Juguetes y Hobbies,,Toys & Hobbies,,
guadaña stihl fs 450,stihl fs 450 scythe,Hogar y Vida,,,,
cargador inalambrico,wireless charger,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
lavadoras en promocion,washing machines on sale,Electrodomésticos,Home & Living,,,
estuco plastico,plastic stucco,Hogar y Vida,Home & Living,,,
toto,toto,Hogar y Vida,,Home & Living,,
samsung galaxy s10,samsung galaxy s10,Celulares y Gadgets,,Mobile & Gadgets,,
homecenter pereira,home center pereira,Hogar y Vida,,,,
uniformes medicos,medical uniforms,Ropa de Mujer,,Toys & Hobbies,,
gallos de pelea finos,fine fighting cocks,Mascotas,,,,
jack daniels,jack daniels,Alimentos y Bebidas,,Mobile & Gadgets,,
google chromecast,google chromecast,Electrónica,Electronics,Electronics,,
huawei p smart,huawei p smart,Celulares y Gadgets,,Mobile & Gadgets,,
zapatos clarks,clarks shoes,Calzado de Hombre,Men Shoes,,,
keratina organica,organic keratin,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
huellero digital,fingerprint,Computación,Stationery,Stationery,Stationery,
tulas,tulas,Deportes y Fitness,Beauty,,,
redmi 9a precio,redmi 9a price,Celulares y Gadgets,,,,
habitaciones en arriendo barranquilla,rooms for rent barranquilla,Hogar y Vida,,,,
toy boy moschino,toy boy moschino,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
locales en arriendo,premises for rent,Hogar y Vida,,,,
cat,cat,Calzado de Hombre,,Pets,,
decoraciones de cuadernos,notebook decorations,Papelería,Stationery,Stationery,Stationery,
ramguiflex,ramguiflex,Hogar y Vida,,,,
escritorios alkosto,alkosto desks,Hogar y Vida,,,,
moto scooter,scooter motorcycle,Accesorios para Vehículos,,Vehicle Accessories,,
sofa camas bogota,sofa beds bogota,Hogar y Vida,,,,
cerveza coronita precio,coronita beer price,Alimentos y Bebidas,,,,
fincas en alquiler en villeta,farms for rent in villeta,Viajes y Equipaje,,,,
kinesiotape,kinesiotape,Salud,Sports & Fitness,Sports & Fitness,,
estufa eléctrica 2 puestos,2 burner electric stove,Electrodomésticos,Home Appliances,Home Appliances,Computers & Accessories,
jock strap,jock strap,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes,Men's Wear
poco x5,little x5,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
play station 3,play station 3,Videojuegos,Computing,Video Games,,
bicicletas electricas precios,electric bikes prices,Deportes y Fitness,Sports & Outdoors,Home & Living,Home & Living,
proteínas para aumentar masa muscular,proteins to increase muscle mass,Salud,Motorcycles,Motorcycles,Motorcycles,
roche posay bloqueador,roche posay sunscreen,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
resina epoxi precio,epoxy resin price,Hogar y Vida,Fashion Accessories,Home & Living,Home & Living,
lámparas led techo,led ceiling lamps,Hogar y Vida,,Home & Living,,
comvertidor,converter,Others,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
prepagos venecia,prepaid venice,Others,,,,
porta celulares para moto,cell phone holder for motorcycle,Accesorios para Vehículos,Sports & Fitness,Sports & Fitness,,
thanos,thanos,Juguetes y Hobbies,Jewelry & Watches,Toys & Hobbies,,
celulares a credito,cell phones on credit,Celulares y Gadgets,Men Bags,,,
bicicletas electricas baratas,cheap electric bikes,Deportes y Fitness,,,,
mouse,mouse,Computación,Computing,Computing,Computing,
pantalones pitillo,skinny jeans,Ropa de Mujer,Women Clothes,,,
tenis.negros.mujer,tennis.black.women,Calzado de Mujer,,,,
cajoneras plástico,plastic drawers,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
motos bmw,BMW motorcycles,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
rizadores de pestañas electricos,electric eyelash curlers,Belleza,,,,
pantalon conjuntos elegantes juveniles,elegant youth trousers sets,Ropa de Mujer,,,,
sillas para carro bebe,baby car seats,Madre y Bebé,Mom & Baby,,,
xiaomi redmi note 12 pro,xiaomi redmi note 12 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tarot,tarot,Others,Toys & Hobbies,Toys & Hobbies,Toys & Hobbies,
malato de magnesio,magnesium malate,Salud,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
freidora electrica,electric fryer,Electrodomésticos,Home & Living,Home & Living,,
medias antideslizante,non-slip socks,Deportes y Fitness,Sports & Fitness,Women Clothes,,
lipoxin,lipoxin,Hogar y Vida,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
yamaha fz16,yamaha fz16,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
falabella.colombia,falabella.colombia,Hogar y Vida,,,,
cadillac escalade,cadillac escalade,Hogar y Vida,,Vehicle Accessories,,
pulsar 220,press 220,Accesorios para Vehículos,Motorcycles,,,
muebles para tv modernos flotantes,modern floating tv furniture,Hogar y Vida,,,,
takis azules,blue takis,Alimentos y Bebidas,Home & Living,Home & Living,Home & Living,Home & Living
wesland,wesland,Calzado de Mujer,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
new balance 1300 mujer,new balance 1300 women,Calzado de Mujer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
pompones,pompoms,Hogar y Vida,Mom & Baby,Fashion Accessories,,
para qué sirve el vitafer,What is vitafer used for?,Alimentos y Bebidas,,,,
maquina de motilar,milling machine,electrodomésticos,Beauty,,,
filtro,filter,Hogar y Vida,,Home & Living,,
guess,guess,Bolsos de Mujer,Mobile & Gadgets,Women Bags,,
charurbate,charurbate,Others,,,,
rx 6600,rx 6600,Computación,Computers & Accessories,,,
mt15 yamaha,mt15 yamaha,Others,Motorcycles,Motorcycles,Motorcycles,
olx,olx,Others,Men Clothes,Men Clothes,Men Clothes,Men's Wear
regalos de amor y amistad,gifts of love and friendship,Others,Jewelry & Watches,Jewelry & Watches,,
peluche stitch,stitch plush,Juguetes y Hobbies,,Toys & Hobbies,,
sheglam,sheglam,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
vinilo,vinyl,Hogar y Vida,Home & Living,Home & Living,,
red magic 8 pro precio colombia,red magic 8 pro price colombia,Celulares y Gadgets,,,,
cuanto vale un billete de 10 pesos oro 1980,How much is a 10 peso gold bill worth from 1980?,Celulares y Gadgets,,,,
baterias 600 amp,600 amp batteries,Accesorios para Vehículos,,,,
thermoflask,thermoflask,Hogar y Vida,,Home & Living,,
skzoo,skzoo,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
redmi note 12 s precio,redmi note 12 s price,Others,,,,
angel view precio,angel view price,Others,,,,
smartwatch t800 ultra,smartwatch t800 ultra,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
motos suzuki best 125 de segunda,second hand suzuki best 125 motorcycles,Accesorios para Vehículos,,,,
economico cocinas integrales pequeñas,economical small integral kitchens,Hogar y Vida,,,,
crypton fi 2023 personalizada,crypton fi 2023 custom,Others,,,,
motorola one macro,motorola one macro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
lavaderos prefabricados,prefabricated sinks,Hogar y Vida,,,,
tecno spark 20,techno spark 20,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
xiaomi 14 pro,xiaomi 14 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
a30s,a30s,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
rasuradora electrica,electric shaver,Belleza,,Beauty,,
mascarillas para el cabello,hair masks,Salud,Beauty,Beauty,,
poco x6 pro,little x6 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ositos cariñositos,care bears,Juguetes y Hobbies,,Mom & Baby,Mom & Baby,
rompecabezas 1000 piezas,puzzle 1000 pieces,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
voge 300 ds,voge 300 ds,Accesorios para Vehículos,Automobiles,Automobiles,Motorcycles,
veja tenis,see tennis,Calzado de Mujer,Men Shoes,Men Shoes,Men Shoes,
chihuahua (perro),chihuahua (dog),Mascotas,,,,
parodontax precio,parodontax price,Belleza,,,,
futbol11,football11,Deportes y Fitness,,,,
tacones,heels,Calzado de Mujer,Jewelry & Watches,Women Shoes,,
gixxer 150 fi,gixxer 150 fi,Others,,,,
cuentos para dormir,bedtime stories,Papelería,Toys & Hobbies,,,
tretinoina crema,tretinoin cream,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
samsung galaxy a34,samsung galaxy a34,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
a34 samsung,a34 samsung,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
deshumidificador,dehumidifier,Electrodomésticos,,Home Appliance,,
enfriador de aire,air cooler,Electrodomésticos,Home & Living,Home Appliance,,
sillas plasticas,plastic chairs,Hogar y Vida,-,,,
repisas flotantes,floating shelves,Hogar y Vida,,Home & Living,,
silla de escritorio,desk chair,Hogar y Vida,,Home & Living,,
faldas,skirts,Ropa de Mujer,Women Clothes,Women Clothes,,
baterias para carros,batteries for cars,Accesorios para Vehículos,Toys & Hobbies,Toys & Hobbies,,
hielera,ice chest,Hogar y Vida,Sports & Fitness,Vehicle Accessories,,
camionetas nissan,nissan trucks,Others,Hobbies & Collections,Automobiles,Automobiles,
cajas plásticas con tapa,plastic boxes with lids,Hogar y Vida,Stationery,,,
jbl flip 5,jbl flip 5,Electrónica,Electronics,Electronics,,
el patron capsulas precio,the pattern capsules price,Salud,,,,
cama doble nido,double trundle bed,Hogar y Vida,Pets,Pets,Pets,
pulceras en plata,silver bracelets,Joyas y Relojes,,,,
consola de dj,dj console,Electrónica,,Electronics,,
sillas de ruedas en barranquilla,wheelchairs in barranquilla,Hogar y Vida,,,,
ipad air 5,ipad air 5,Computación,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
monastery,monastery,Ropa de Mujer,Home & Living,Toys & Hobbies,,
ruteadora dewalt,dewalt router,Electrónica,Home & Living,Home & Living,Home & Living,Home & Living
crystalix donde comprar en colombia,crystalix where to buy in colombia,Salud,,,,
lámparas solares para exteriores,outdoor solar lights,Hogar y Vida,,Computers & Accessories,Home & Living,
gw veleta,gw weather vane,Deportes y Fitness,,,,
celular xiaomi note 10,xiaomi note 10 cell phone,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
perfume rosas negras,black roses perfume,Belleza,Beauty,Fashion Accessories,Fashion Accessories,
just,just,Salud,,Toys & Hobbies,,
calentador de ambiente,room heater,Hogar y Vida,,Home & Living,,
protoboard,breadboard,Electrónica,,Computing,,
vestidos casuales,casual dresses,Ropa de Mujer,,Women Clothes,,
testo ultra,ultra test,Salud,Health,Health,Health,Health & Wellness
televisores alkosto,alkosto televisions,Electrónica,,,,
coches para bebe,baby strollers,Madre y Bebé,Baby & Kids Fashion,Toys & Hobbies,,
nmax,nmax,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
pistola traumatica,trauma gun,Deportes y Fitness,-,,,
kia picanto,kia picanto,Accesorios para Vehículos,,Vehicle Accessories,,
juguetes para niñas,toys for girls,Juguetes y Hobbies,,Toys & Hobbies,,
kawasaki z250,kawasaki z250,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
golden retriever precio,golden retriever price,Mascotas,,,,
guitarras para niños,guitars for kids,Juguetes y Hobbies,Toys & Hobbies,,,
xiaomi redmi 10,xiaomi redmi 10,Celulares y Gadgets,,Mobile & Gadgets,,
te verde goslim,goslim green tea,Salud,Health,Health,Health,Health & Wellness
onix turbo rs,onix turbo rs,Accesorios para Vehículos,Automobiles,Automobiles,Automobiles,Automotive
nissan versa,Nissan Versa,Accesorios para Vehículos,Vehicle Accessories,,,
iphone 7 plus precio colombia,iphone 7 plus price colombia,Celulares y Gadgets,,,,
samsung a32 precios,samsung a32 prices,Celulares y Gadgets,,,,
cama doble,double bed,Hogar y Vida,,Home & Living,,
play 2 precio,play 2 price,Videojuegos,Stationery,Home Appliances,Home Appliances,
enterizos elegantes,elegant jumpsuits,Ropa de Mujer,Home & Living,,,
mochilas wayuu,wayuu backpacks,Bolsas de Hombre,Women Bags,Women Bags,Men Bags,
gn 125,gn 125,Accesorios para Vehículos,,Vehicle Accessories,,
victory bomber 150,victory bomber 150,Accesorios para Vehículos,Motorcycles,Motorcycles,Motorcycles,
decoración de 15 año,15th birthday decoration,Hogar y Vida,Home & Living,Home & Living,Beauty,
sofacama,sofa bed,Hogar y Vida,,Home & Living,,
sonda electrica,electric probe,Electrodomésticos,,Home & Living,,
decoración para 15años,decoration for 15 years,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
auriculares,headphones,Electrónica,Mobile & Gadgets,Mobile & Gadgets,,
note 10s,note 10s,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
alcatel,alcatel,Celulares y Gadgets,,Mobile & Gadgets,,
heartstopper,heartstopper,Papelería,Mobile & Gadgets,Mobile & Gadgets,Men Clothes,
tapones para oidos,ear plugs,Hogar y Vida,Sports & Fitness,Health,,
botas timberland,timberland boots,Calzado de Hombre,Men Shoes,Men Shoes,,
jack russell terrier,jack russell terrier,Alimentos y Bebidas,Mobile & Gadgets,,,
colchoneta,pad,Deportes y Fitness,Sports & Fitness,Pets,,
guayos baratos,cheap cleats,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
samsung note 20 ultra,samsung note 20 ultra,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
vestidos para niñas elegantes,elegant dresses for girls,Ropa de Mujer,Baby & Kids Fashion,Baby & Kids Fashion,,
papel para paredes,wallpaper,Hogar y Vida,Home & Living,Home & Living,,
almohadas ortopedicas cervical,cervical orthopedic pillows,Salud,Home & Living,Health,Home & Living,
carros en venta medellin,cars for sale medellin,Others,,,,
llantas 235 75 r15,235 75 r15 tires,Accesorios para Vehículos,Motorcycles,Motorcycles,Motorcycles,
chancapiedra capsulas,chancapiedra capsules,Salud,,,,
antenas tdt,DTT antennas,Electrónica,Electronics,Electronics,,
samsung tab s6 lite,samsung tab s6 lite,Celulares y Gadgets,Computing,Computing,,
maquinas vendig,vending machines,Hogar y Vida,Home Appliances,Beauty,Beauty,
aguardiente mil demonios precio,aguardiente thousand devils price,Alimentos y Bebidas,,,,
tv43,tv43,Electrónica,,,,
onikuma k9,onikuma k9,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
crema palmers,Palmer's Cream,Belleza,Home & Living,Beauty,Beauty,
electrobomba,electric pump,Others,-,,,
chaqueta north face,north face jacket,Ropa de Mujer,Men Clothes,Men Clothes,,
bi pro proteina,bi pro protein,Alimentos y Bebidas,Health,Health,Health,Health & Wellness
virex para la impotencia,virex for impotence,Salud,,,,
forro para muebles en l,furniture cover in l,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
soldadoras inverter,inverter welding machines,Electrodomésticos,Electronics,,,
tv 75 pulgadas,75 inch tv,Electrónica,Electronics,,,
hidrolavadora bauker repuestos,bauker pressure washer spare parts,Electrodomésticos,,,,
xiaomi tv,xiaomi tv,Electrónica,,Electronics,,
alisado japones,Japanese straightening,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
soporte para bicicleta carro,bike rack cart,Accesorios para Vehículos,Sports & Fitness,,,
termo con cuarzo,thermos with quartz,Hogar y Vida,Watches,Watches,Watches,
cafeína pastillas,caffeine pills,Salud,Home & Living,Home & Living,Home & Living,Home & Living
cirugía capilar gold diamond,gold diamond hair surgery,Belleza,,,,
amazfit bip u pro,amazfit bip u pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
precio arona seat,seat arona price,Others,,,,
the freestyle samsung,the freestyle samsung,Celulares y Gadgets,Travel & Luggage,Home & Living,Mobile & Gadgets,
elamigos,the friends,Videojuegos,,,,
iphone xr,iphone xr,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
bulldog frances,French bulldog,Others,Home & Living,Home & Living,,
ventiladores,fans,Electrodomésticos,,Computing,,
proteina hipercalorica,high calorie protein,Belleza,,,,
cafe juan valdez precio,juan valdez coffee price,Alimentos y Bebidas,,,,
royal prestige precio,royal prestige price,Electrodomésticos,,,,
moto señoritera,lady's motorcycle,Accesorios para Vehículos,Automobiles,Automobiles,Automobiles,Automotive
zapatillas futsal,futsal shoes,Deportes y Fitness,Sports & Fitness,Sports & Fitness,,
aspiradora industrial,industrial vacuum cleaner,Electrodomésticos,Home Appliance,,,
remate de casas en bogotá,house auction in bogota,Hogar y Vida,,,,
jaula para hamster,hamster cage,Mascotas,Pets,Pets,,
a21s,a21s,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
motortool,motortool,Accesorios para Vehículos,Home & Living,,,
maquina de peluqueria,hairdressing machine,Electrodomésticos,Beauty,Beauty,,
habitaciones,rooms,Hogar y Vida,,Home & Living,,
neveras apartamenteras,apartment refrigerators,Electrodomésticos,,Home & Living,Home & Living,
powers x,powers x,Salud,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
nitro 125,nitro 125,Accesorios para Vehículos,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
volkswagen taos,Volkswagen Taos,Accesorios para Vehículos,Automobiles,Automobiles,Automobiles,Automotive
sandalias para hombre,men's sandals,Calzado de Hombre,Sports & Fitness,Men Shoes,,
escritorios bogota,Bogota desks,Hogar y Vida,,,,
diviher,divider,Salud,Health,Health,Health,Health & Wellness
juegos eroticos,erotic games,Videojuegos,Women Clothes,Fashion Accessories,,
geomembrana,geomembrane,Electrónica,Toys & Hobbies,Home & Living,,
pacifika,pacifika,Ropa de Mujer,Home & Living,Home & Living,Home & Living,Home & Living
iasotea,iasotea,Salud,Pets,Pets,Pets,
poco x3 pro precio,poco x3 pro price,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
