Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
testo 360,text 360,Deportes y Fitness,Health,Health,Automobiles,
pantalla 32 pulgadas,32 inch screen,Electrodomésticos,Home Appliances,Computers & Accessories,Home & Living,
samsun a01 core,samsun a01 core,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
celulares huawei precios,huawei cell phones prices,Celulares y Gadgets,,,,
pistolas,pistols,Juguetes y Hobbies,Toys & Hobbies,Home & Living,,
bañandose,bathing,Hogar y Vida,,,,
sillon reposet,reposet armchair,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
cama para masaje,massage bed,Hogar y Vida,Beauty,Home & Living,,
verda 2014,truth 2014,Others,,,,
anime,anime,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,Jewelry & Watches,
redmi 9c precio,redmi 9c price,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
hot wheels,hot wheels,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
huawei matebook 13s,huawei matebook 13s,Celulares y Gadgets,Computers & Accessories,Women Bags,Women Bags,
pull and beat,pull and beat,Others,,,,
samsung s 10 precio,samsung s 10 price,Celulares y Gadgets,,,,
controles de nintendo switch,Nintendo switch controls,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
tenis converse plataforma,Converse platform tennis shoes,Calzado de Mujer,Women Shoes,Women Shoes,,
lavadoras baratas,cheap washing machines,Electrodomésticos,Home & Living,Home & Living,Home & Living,Home & Living
tubos para calentador solar,solar heater tubes,Electrodomésticos,Home & Living,Sports & Outdoors,Sports & Outdoors,
slime play doh,slime play doh,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
silvo,silvo,Hogar y Vida,Home & Living,Women Clothes,Women Clothes,
santillana compartir,santillana share,Libros y Revistas,,,,
gokuniño,Gokuniño,Juguetes y Hobbies,,,,
assassins creed valhalla,assassin's creed valhalla,Videojuegos,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
dermabon,dermabon,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
happy chick,happy chick,Computación,-,,,
huawei p50 pro,huawei p50 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
juguetes para adultos,adult toys,Miscellaneous,Health,Toys & Hobbies,,
note 10 plus,note 10 plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,-,
amarok,amarok,Others,Automobiles,Automobiles,Automobiles,Automotive
pack secundaria,secondary pack,Others,Men Bags,Stationery,Stationery,
freezer,freezer,Hogar y Vida,Mom & Baby,Home & Living,Home & Living,
chevrolet sonic 2017,Chevrolet Sonic 2017,Others,Automobiles,Automobiles,Women Clothes,
lencería para hombre disfraz,mens lingerie costume,Juguetes y Hobbies,Men Clothes,Men Clothes,Men Clothes,Men's Wear
ugly sweater parejas,ugly sweater couples,Ropa de Mujer,Fashion Accessories,Men Clothes,Men Clothes,
motorola e7 plus,motorola e7 plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
accesorios jugetes para adultos,adult toys accessories,Miscellaneous,,,,
zte blade v10,zte blade v10,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
plumilla de wax,wax pen,Hogar y Vida,Mobile & Gadgets,Women Bags,Women Bags,
mica de hidrogel,hydrogel mica,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
pesa,weight,Deportes y Fitness,Sports & Fitness,Sports & Fitness,,
rodillera ortopedica,orthopedic knee brace,Salud,Sports & Outdoors,Sports & Outdoors,Home & Living,
skin scrubber,skin scrubber,Salud,Beauty,Beauty,Home & Living,
precio de pintura comex 19 litros 2021,comex paint price 19 liters 2021,Hogar y Vida,,,,
remolque para moto,motorcycle trailer,Others,Motorcycles,Watches,Watches,
jabón de arroz,rice soap,Belleza,Sports & Fitness,Home & Living,,
rascal friends,rascal friends,Madre y Bebé,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
xiaomi redmi 10s,xiaomi redmi 10s,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
botas vaqueras para hombre,cowboy boots for men,Calzado de Mujer,Watches,Men Shoes,Pets,
redmi k40 gaming,redmi k40 gaming,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
ibiza 2014,Ibiza 2014,Others,Automobiles,Automobiles,Automobiles,Automotive
el vizconde que me amó,The Viscount Who Loved Me,Libros y Revistas,,,,
mariposa de shinobu,Shinobu Butterfly,Juguetes y Hobbies,Fashion Accessories,Fashion Accessories,Home & Living,
samsung galaxy a02s,samsung galaxy a02s,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
audífonos xiaomi,xiaomi headphones,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
shampoo sin sal marcas en méxico,salt free shampoo brands in mexico,Belleza,,,,
exhibidores de joyeria,jewelry displays,Joyas y Relojes,Home & Living,Fashion Accessories,Fashion Accessories,
purificadoras de agua,water purifiers,Electrodomésticos,Home Appliance,Home & Living,,
onza troy de plata,troy ounce of silver,Miscellaneous,,,,
skny gummies,skny gummies,Salud,Health,Health,Beauty,
tenis coach,tennis coach,Calzado de Hombre,Men Shoes,Men Shoes,Men Shoes,
bb cream loreal,loreal bb cream,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
malla sombra precio,shade mesh price,Hogar y Vida,,,,
lentes redondos,round glasses,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
que chinge su madre el cumpleañero,The birthday boy is fucked,Others,,,,
babydolls,babydolls,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
iphone 11,iphone 11,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
como hacer un amarre,how to make a mooring,Libros y Revistas,,,,
shock sites,shock sites,Libros y Revistas,,,,
lego star wars the skywalker saga,lego star wars the skywalker saga,Juguetes y Hobbies,Mom & Baby,Gaming & Consoles,Gaming & Consoles,
realme 7 5g,realme 7 5g,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cicatricure gold lift,cicatricure gold lift,Salud,Beauty,Women Bags,Women Bags,
buffalo wild wings,Buffalo Wild Wings,Alimentos y Bebidas,Sports & Outdoors,Fashion Accessories,Sports & Outdoors,
emily willis,emily willis,Libros y Revistas,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
lomecan v,lomecan v,Salud,Health,Health,Health,Health & Wellness
purell,purell,Salud,Home & Living,Home & Living,Home & Living,Home & Living
clipper audifonos,clipper headphones,Electrónica,Audio,Audio,Audio,
enterex hepatic,enterex hepatic,Salud,,,,
gelicart,gelicart,Salud,Stationery,Stationery,Stationery,
libros,books,Libros y Revistas,Stationery,Stationery,,
conversaciones con dios,conversations with god,Libros y Revistas,Hobbies & Collections,Books & Magazines,Beauty,
santa muerte negra,black holy death,Miscellaneous,Books & Magazines,Mom & Baby,Mom & Baby,
alpargatas,espadrilles,Calzado de Mujer,Men Shoes,Women Shoes,,
samsung a10,samsung a10,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
pegamento para pestañas,eyelash glue,Belleza,Beauty,Beauty,,
mi 11 lite 5g,my 11 lite 5g,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
keto plus,keto plus,Salud,Men Clothes,Men Clothes,Men Clothes,Men's Wear
alexa con pantalla,alexa with screen,Electrónica,Home Appliances,Home Appliances,Home Appliances,Home Appliances
moneda de 20 pesos 500 años de veracruz,20 pesos coin 500 years of Veracruz,Juguetes y Hobbies,-,-,,
dr martens,dr martens,Calzado de Hombre,Men Shoes,Women Shoes,,
motorola edge 20 pro,motorola edge 20 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
govee immersion,govee immersion,Electrónica,Home & Living,Home & Living,Home & Living,Home & Living
nick and charlie,nick and charlie,Libros y Revistas,,,,
cloruro de magnesio,magnesium chloride,Salud,Health,Health,Health,Health & Wellness
vestidos elegantes cortos,short elegant dresses,Ropa de Mujer,Women Clothes,Fashion Accessories,Fashion Accessories,
avalancha,avalanche,Juguetes y Hobbies,Hobbies & Collections,Fashion Accessories,Fashion Accessories,
impermeabilizante comex precio,comex waterproofing price,Hogar y Vida,,,,
cisterna 10000 litros,10000 litre cistern,Others,Home & Living,,,
nissan tsuru,nissan tsuru,Others,Automobiles,Automobiles,Automobiles,Automotive
xiaomi note 10 pro,xiaomi note 10 pro,Celulares y Gadgets,-,Mobile & Gadgets,,
xiaomi mi watch,xiaomi mi watch,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
nova 8,nova 8,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
gorras new era,new era caps,Accesorios de Moda,Fashion Accessories,-,-,
sonic juguetes,sonic toys,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
pasteles para mujer,cakes for women,Miscellaneous,,,,
crema para batir,whipping cream,Alimentos y Bebidas,Home & Living,Home & Living,Home & Living,Home & Living
tenis jordan mujer,women's jordan tennis shoes,Calzado de Mujer,Sports & Outdoors,Women Shoes,Women Shoes,
vestidos de fiesta largos,long party dresses,Ropa de Mujer,Women Clothes,Women Clothes,,
kia rio 2022,kia rio 2022,Others,Automobiles,Automobiles,Automobiles,Automotive
comedor 8 sillas,dining room 8 chairs,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
cunas para bebes,baby cribs,Madre y Bebé,Home & Living,Home & Living,,
honda cargo 150,honda cargo 150,Others,Motorcycles,Motorcycles,Fashion Accessories,
blusas de moda 2021,Fashion Blouses 2021,Ropa de Mujer,-,,,
harry potter y la cámara secreta,harry potter and the chamber of secrets,Libros y Revistas,Stationery,Stationery,Stationery,
toyota hilux,toyota hilux,Others,Automobiles,Automobiles,Automobiles,Automotive
lego stranger things,lego stranger things,Juguetes y Hobbies,Toys & Hobbies,-,,
samsung celulares precio,samsung cell phones price,Celulares y Gadgets,,,,
cargador de iphone,iphone charger,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
coppel remate,coppel auction,Hogar y Vida,,,,
mascaras,masks,Accesorios de Moda,Toys & Hobbies,Beauty,,
lomaxx,lomaxx,Mascotas,Health,Health,Health,Health & Wellness
acer nitro 5,acer nitro 5,Others,,-,,
galaxy s20,galaxy s20,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pegamento para pvc,pvc glue,Hogar y Vida,Home & Living,Beauty,Beauty,
rompecabezas,puzzle,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
dewalt,dewalt,Hogar y Vida,,Home & Living,,
tenis vans,vans tennis shoes,Calzado de Mujer,Men Shoes,-,,
carnivor proteina,carnivor protein,Salud,Health,Health,Health,Health & Wellness
duela de madera,wooden plank,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
t1419,t1419,Others,-,-,,
skullcandy indy evo,skullcandy indy evo,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
converse de corazon,heart converse,Calzado de Mujer,Men Shoes,Men Shoes,Men Shoes,
chistes para ninos,jokes for kids,Libros y Revistas,,,,
perry ellis 360 red,perry ellis 360 red,Belleza,Beauty,Beauty,Fashion Accessories,
ford ranger 2000,ford ranger 2000,Others,Home & Living,Home & Living,Audio,
venta de carros,car sales,Others,,Vehicle Accessories,,
tanque estacionario 120 litros,stationary tank 120 liters,Others,,,,
siase,siase,Others,,,,
maca coffee,maca coffee,Alimentos y Bebidas,Home & Living,Home & Living,Home & Living,Home & Living
bicicleta zigna,zigna bike,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
soft core,soft core,Papelería,Mobile & Gadgets,,,
cera de abeja,beeswax,Hogar y Vida,Beauty,Beauty,Beauty,Beauty & Personal Care
espadiva precio,espadiva price,Salud,,,,
precio de alexa,alexa price,Electrónica,Home Appliances,Home & Living,Home & Living,
silicon para vidrio,silicone for glass,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
vomisin,vomiting,Salud,,,,
recuerdos de boda,wedding souvenirs,Juguetes y Hobbies,Home & Living,Home & Living,,
balon de voleibol,volleyball ball,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
brocas para metal,metal drill bits,Others,Home & Living,Home & Living,Audio,
cajas organizadoras de plastico,plastic organizer boxes,Hogar y Vida,Home & Living,Home & Living,Hobbies & Collections,
chevrolet,Chevrolet,Others,,Vehicle Accessories,,
cinturones de seguridad,seat belts,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
moto g 200,moto g 200,Others,Mobile & Gadgets,Mobile & Gadgets,Motorcycles,
mercadolibremx,mercadolibremx,Platform Terms (Mercado/Shopee),,,,Platform Terms (Lazada / Shopee)
para que sirve el floratil,What is floratil used for?,Salud,,,,
san valentin regalos,Valentine's Day Gifts,Miscellaneous,Fashion Accessories,Hobbies & Collections,Hobbies & Collections,
estereos de casa,home stereos,Electrónica,Audio,Automobiles,Automobiles,
tecno pova 4 pro,tecno pova 4 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pastillas para dolor de garganta,lozenges for sore throat,Salud,,,,
zorritone,zorritone,Salud,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
azulejo para baño,bathroom tile,Hogar y Vida,-,-,,
212 vip,212 vip,Belleza,Beauty,Hobbies & Collections,Hobbies & Collections,
segunda mano autos,second hand cars,Others,,,,
motorola e22i,motorola e22i,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Computers & Accessories,
converse chuck taylor,converse chuck taylor,Calzado de Mujer,Men Shoes,Women Shoes,Women Shoes,
chevrolet matiz,Chevrolet Matiz,Others,Automobiles,Automobiles,Automobiles,Automotive
zapatos quirelli,quirelli shoes,Calzado de Hombre,Men Shoes,Men Shoes,Sports & Outdoors,
maca,maca,Hogar y Vida,Sports & Fitness,,,
tenis.toallin,tennis.towel,Deportes y Fitness,,,,
jersey beisbol mexico,mexico baseball jersey,Deportes y Fitness,Sports & Outdoors,Men Bags,Men Bags,
calcetas antiderrapante,non-slip socks,Ropa de Mujer,Men Clothes,Men Clothes,Men Clothes,Men's Wear
black phantom kilian,black phantom kilian,Belleza,,,,
almohada para embarazada,pregnancy pillow,Madre y Bebé,Home & Living,Home & Living,,
juguetesniño,toyschild,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
cabina 360,360 cabin,Electrónica,Mobile & Gadgets,Home & Living,Home & Living,
perros tacita de te,teacup dogs,Mascotas,,,,
arozarena,arozarena,Miscellaneous,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
precio carton de cerveza,price of a carton of beer,Alimentos y Bebidas,,,,
skechers mujer,skechers women,Calzado de Mujer,-,Women Shoes,,
sofia del mundo,Sofia of the world,Miscellaneous,,,,
y si quedamos.como amigos,and if we stay as friends,Libros y Revistas,,,,
scream6,scream6,Videojuegos,,,,
juegos de nintendo switch,Nintendo Switch Games,Videojuegos,Video Games,Video Games,,
demon slayer #1,Demon Slayer #1,Libros y Revistas,Men Clothes,Fashion Accessories,Fashion Accessories,
pistola de hidrogel m4,m4 hydrogel gun,Celulares y Gadgets,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
máquina para hacer donas,donut making machine,Hogar y Vida,Beauty,Home Appliances,Home & Living,
tenis ortopédicos,orthopedic tennis shoes,Calzado de Mujer,Baby & Kids Fashion,Men Shoes,Baby & Kids Fashion,
rosario de plata,silver rosary,Joyas y Relojes,-,Jewelry & Watches,-,
libros de fnaf,fnaf books,Libros y Revistas,Hobbies & Collections,Stationery,Stationery,
roblox toys,roblox toys,Juguetes y Hobbies,Hobbies & Collections,Men Clothes,Men Clothes,
la magia libro,the magic book,Libros y Revistas,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
inulina de agave para que sirve,agave inulin what is it used for,Salud,,,,
gorras de gallo,rooster caps,Accesorios de Moda,-,Fashion Accessories,,
hombres en boxer transparente,men in transparent boxers,Others,,,,
armaf,armaf,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
guardians of the galaxy vol. 3,guardians of the galaxy vol. 3,Ropa de Mujer,Men Clothes,Mom & Baby,Mom & Baby,
sony xperia 1 v,sony xperia 1v,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
rimas de calaveras,rhymes of skulls,Papelería,,,,
trapeador,mop,Hogar y Vida,Home Appliance,Home Appliance,,
giorgio armani,Giorgio Armani,Accesorios de Moda,Fashion Accessories,Beauty,Men Clothes,
mascara de spiderman,spiderman mask,Ropa de Mujer,Fashion Accessories,Men Clothes,Fashion Accessories,
gorros de mario bros,mario bros hats,Accesorios de Moda,Fashion Accessories,Sports & Outdoors,Sports & Outdoors,
amemiya luna,amemiya moon,Miscellaneous,,,,
mis pacman,my pacman,Videojuegos,,,,
princesa peach,Princess Peach,Juguetes y Hobbies,Mobile & Gadgets,Toys & Hobbies,,
volumin,volume,Belleza,,,,
muro verde artificial,artificial green wall,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
pepsilindros,pepsylinders,Miscellaneous,Travel & Luggage,Travel & Luggage,Travel & Luggage,
sexo lesbianas,lesbian sex,Others,-,,,
hypnotic botella,hypnotic bottle,Alimentos y Bebidas,Hobbies & Collections,Home & Living,Home & Living,
mercadi,market,Miscellaneous,,,,
tiendify,tiendify,Miscellaneous,,,,
portagafetes,badge holder,Accesorios de Moda,Stationery,Stationery,Stationery,
encantado de conocerme,nice to meet you,Libros y Revistas,Fashion Accessories,Hobbies & Collections,Hobbies & Collections,
magnesium glycinate,magnesium glycinate,Salud,,,,
ford territory,ford territory,Others,Automobiles,Automobiles,Hobbies & Collections,
loceryl,loceryl,Salud,Health,Health,Health,Health & Wellness
brazilian crush,Brazilian crush,Belleza,Sports & Outdoors,Women Shoes,Women Shoes,
billetes g5,g5 bills,Miscellaneous,Mobile & Gadgets,Home & Living,Men Clothes,
black horse para que sirve,black horse what is it used for,Miscellaneous,,,,
gorras de natanael cano,natanael cano caps,Accesorios de Moda,Fashion Accessories,Men Clothes,Men Clothes,
galaxy a24 precio,galaxy a24 price,Celulares y Gadgets,,,,
z fold 5,z fold 5,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
incasol pro precio,incasol pro price,Salud,,,,
sm-a042m,sm-a042m,Celulares y Gadgets,Mobile & Gadgets,Audio,Audio,
