Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
vinho do porto,Others,Food & Beverages,Food & Beverages,Home & Living
massinha de areia,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
cinebox,Áudio,Home Appliances,Home Appliances,Home Appliances
piscina 3000 litros,Esportes e Lazer,Mom & Baby,Mom & Baby,Home Appliances
carrinho de feira,Casa e Decoração,Home & Living,Home & Living,Home & Living
filtro,Others,Home Appliances,Home Appliances,Home Appliances
patins in line,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Mom & Baby
chocolate lindt,Others,Food & Beverages,Food & Beverages,Home Appliances
churrasqueira bafo,Esportes e Lazer,Home & Living,Home & Living,Books & Magazines
tupia,Others,Home & Living,Home & Living,Home & Living
amareicanas,Others,,,
celular iphone 6,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Home Appliances
copo stanley,Casa e Decoração,Home & Living,Home & Living,Home & Living
lareiras ecologicas,Casa e Decoração,Home & Living,Home Appliances,Home & Living
esteiras,Others,Sports & Outdoors,Hobbies & Collections,Hobbies & Collections
tela iphone 7,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
action figure,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
máscara descartável atacado,Others,Health,Health,Fashion Accessories
alto falantes 6x9,Automóveis,Automobiles,Automobiles,Automobiles
espartilho,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
moto bros 150,Others,Motorcycles,Motorcycles,Motorcycles
tinta para impressora epson,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
rodao,Esportes e Lazer,Motorcycles,Hobbies & Collections,Hobbies & Collections
sirene de policia,Others,Automobiles,Automobiles,Automobiles
smart tv samsung,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
bancada de madeira,Casa e Decoração,Home & Living,Home & Living,Home & Living
curl formes,Beleza,Beauty,Beauty,Beauty
coroas 40,Esportes e Lazer,,,
jgo,Jogos e Consoles,Sports & Outdoors,Automobiles,Automobiles
tv 60 polegadas,Eletroportáteis,Home Appliances,Home Appliances,Fashion Accessories
caixa mdf,Casa e Decoração,Home & Living,Home & Living,Home & Living
frasqueiras de viagem,Viagens e Bagagens,Travel & Luggage,Travel & Luggage,Home & Living
siena 2012,Others,Automobiles,Automobiles,Automobiles
américas,Platform Terms (Shopee / Mercado),Sports & Outdoors,Baby & Kids Fashion,Baby & Kids Fashion
iphone 7 novo,Celulares e Dispositivos,Mobile & Gadgets,Home & Living,Home & Living
ring light com tripé,Áudio,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
policarbonato transparente,Others,Home & Living,Home & Living,Home & Living
sunga adidas,Roupas Masculinas,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
anavitoria,Others,Home & Living,Home & Living,Women Clothes
plastificadora aurora,Computadores e Acessórios,Stationery,Stationery,Stationery
pop 110,Others,Motorcycles,Motorcycles,Motorcycles
jogos infantil educativo 3 anos,Brinquedos e Hobbies,,,
mala de viagem média,Casa e Decoração,Travel & Luggage,Travel & Luggage,Home & Living
pasta termica pc,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
mochila infanto juvenil masculina,Moda Infantil,,,
obasmart 3,Others,Home & Living,Women Shoes,Women Shoes
depurador de ar electrolux,Eletroportáteis,Home Appliances,Home Appliances,Home & Living
mi tv stick xiaomi,Áudio,Home Appliances,Home Appliances,Mobile & Gadgets
gabinete pc,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Home Appliances
aquecedor de cera roll-on,Eletroportáteis,,Beauty,Beauty
álbum de fotos 15x21,Papelaria,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
toalha de mesa retangular 6 lugares,Casa e Decoração,Home & Living,Home & Living,Home & Living
mixer processador,Eletroportáteis,Home Appliances,Home Appliances,Food & Beverages
jogos ps5,Jogos e Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
formas para bolo piscina,Casa e Decoração,Home & Living,Food & Beverages,Home & Living
casaco do naruto,Roupas Masculinas,Men Clothes,Men Clothes,Women Clothes
sony muteki,Esportes e Lazer,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bike aro 29 feminina,Esportes e Lazer,Sports & Outdoors,Home Appliances,Mom & Baby
capacete para moto custom,Motocicletas,Motorcycles,Automobiles,Motorcycles
carrinho de bebê usado,Mãe e Bebê,Mom & Baby,Mom & Baby,Mom & Baby
pulseira de prata 925,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
shape skate,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
elma chips,Alimentos e Bebidas,Food & Beverages,Food & Beverages,Food & Beverages
viveiro para coelho,Animais Domésticos,Pets,Pets,Pets
cafeteira dolce guato,Eletroportáteis,Home & Living,Food & Beverages,Food & Beverages
bin 10,Casa e Decoração,Home & Living,Home & Living,Home & Living
vara de pescar telescópica,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
cadeira alimentar,Mãe e Bebê,Mom & Baby,Home & Living,Home & Living
charli d'amelio,Livros e Revistas,Men Clothes,Hobbies & Collections,Hobbies & Collections
rx 6600,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
tngeek,Others,,,
casacos de frio feminino,Roupas Femininas,Women Clothes,Women Clothes,Women Shoes
bota feminina salto baixo,Sapatos Femininos,Women Shoes,Women Shoes,Pets
azeite de oliva,Alimentos e Bebidas,Food & Beverages,Food & Beverages,Food & Beverages
celular samsung a03,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tenis branco adidas,Sapatos Masculinos,Men Shoes,Men Shoes,Women Shoes
sensor de presença para lampada,Casa e Decoração,Home & Living,Cameras & Drones,Cameras & Drones
moedas antigas valiosas,Casa e Decoração,Fashion Accessories,Hobbies & Collections,Fashion Accessories
mudas de pitaya,,Home & Living,Home & Living,Home & Living
mirao distribuidora,,Health,Beauty,Beauty
skate de dedo tech deck,,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
piano elétrico,,Hobbies & Collections,Hobbies & Collections,Home Appliances
m23 samsung,,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
iphone 6,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
chapeu de palha,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
bicicleta elétrica,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
air fryer mondial digital,Casa e Decoração,Home & Living,Home Appliances,Home Appliances
cabeceira de casal,Casa e Decoração,Home & Living,Home & Living,Home & Living
celular positivo,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
piscina mor 1000 litros,Esportes e Lazer,Mom & Baby,Mom & Baby,Home & Living
churrasqueira para espetinho,Esportes e Lazer,Home & Living,Home & Living,Home & Living
quebrando regras,Others,Mom & Baby,Books & Magazines,Books & Magazines
piscina de plastico 1000 litros,Casa e Decoração,Mom & Baby,Mom & Baby,Mom & Baby
geladeira frost free brastemp,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
geladeira pequena,Eletroportáteis,Home Appliances,Home Appliances,Home & Living
iphone 7 preto,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
logitech g29,Eletroportáteis,Gaming & Consoles,Gaming & Consoles,Computers & Accessories
fita silver tape,Others,Home & Living,Home & Living,Stationery
maquina de lavar 15kg,Eletroportáteis,Home Appliances,Home Appliances,Home & Living
fiorino,Others,Automobiles,Automobiles,Automobiles
calça moletom masculina,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
loiras gostosas,Papelaria,Women Clothes,Beauty,Beauty
camisa florida masculina,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
janela blindex,Casa e Decoração,Home & Living,Home & Living,Home Appliances
moto bmw 1200,Others,Hobbies & Collections,Motorcycles,Motorcycles
lustre de cristal,Casa e Decoração,Home & Living,Home & Living,Home & Living
tetris,Casa e Decoração,Mom & Baby,Mom & Baby,Gaming & Consoles
ps 5,Jogos e Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
amplificador de sinal de celular,Celulares e Dispositivos,Mobile & Gadgets,Computers & Accessories,Home & Living
imaginext,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
carretilha abu garcia,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Audio
edredom,Casa e Decoração,Home & Living,Home & Living,Home & Living
smart tv 50 polegadas 4k,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
negócio,Others,Books & Magazines,Books & Magazines,Automobiles
suporte para banner,Casa e Decoração,Home & Living,Home & Living,Home & Living
tela s8 plus,Celulares e Dispositivos,Mobile & Gadgets,Audio,Mobile & Gadgets
volante gol g4,Automóveis,Automobiles,Automobiles,Automobiles
paint zoom,Casa e Decoração,Home & Living,Home & Living,Home & Living
kit chimarrão,Casa e Decoração,Home & Living,Home & Living,Food & Beverages
action figure naruto,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
tinta automotiva spray,Automóveis,Home & Living,Home & Living,Automobiles
novinha no banheiro,Others,,,
som lg,Áudio,Audio,Audio,Home Appliances
galaxy tab s6 lite,Computadores e Acessórios,Mobile & Gadgets,Mobile & Gadgets,Fashion Accessories
poltrona opalla,Casa e Decoração,Home & Living,Home & Living,Home & Living
revelar fotos,Áudio,Home & Living,Home & Living,Home & Living
geladeira samsung,Eletroportáteis,Home Appliances,Home Appliances,Home & Living
m drol,Saúde,Health,Health,Men Clothes
jaqueta x11,Motocicletas,Men Clothes,Men Clothes,Sports & Outdoors
inspiron 15 3000,Computadores e Acessórios,,Computers & Accessories,
malbec tradicional,Beleza,Beauty,Beauty,Beauty
maleta de maquiagem completa,Beleza,Beauty,Beauty,Beauty
suave swing,Others,Men Clothes,Men Clothes,Men Clothes
mini coador de café,Casa e Decoração,Home & Living,Home & Living,Home & Living
renault clio,Others,Automobiles,Automobiles,Automobiles
miracurl,Beleza,Beauty,Beauty,Beauty
f 1000,Others,Automobiles,Automobiles,Automobiles
pneu aro 26 bicicleta,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
club do ricardo,Others,,,
air fryer mondial 3 2 litros,Eletroportáteis,Home Appliances,Home & Living,Home & Living
natura perfumes,Beleza,Beauty,Beauty,Beauty
necessaire transparente,Viagens e Bagagens,Travel & Luggage,Travel & Luggage,Beauty
mini camara fria,Others,Home Appliances,Home Appliances,Audio
copo stanley personalizado,Casa e Decoração,Home & Living,Home & Living,Home & Living
barbie color,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Baby & Kids Fashion
frigideiras com tampa,Casa e Decoração,Home & Living,Home & Living,Home & Living
tv android,Áudio,Home Appliances,Home Appliances,Audio
cadeiras para varanda,Casa e Decoração,Home & Living,Home & Living,Home & Living
produtos para crescer barba,Beleza,Beauty,Beauty,Beauty
royal slim,Saúde,Men Clothes,Health,Health
maio,Roupas Femininas,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
luminaria de trilho,Casa e Decoração,Home & Living,Home & Living,Mom & Baby
de carros de luxo,Others,,,
potes herméticos electrolux,Casa e Decoração,Home & Living,Home & Living,Home & Living
185 60 r14,Automóveis,Automobiles,Automobiles,Automobiles
iphone 12 64,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Computers & Accessories
placa de vídeo gtx 1050 ti 4g,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
mouse logitech sem fio,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
rocadeira eletrica,Casa e Decoração,Home & Living,Home & Living,Home & Living
uno flip,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
morotril,Saúde,Health,Health,Health
naruto futa,Others,Hobbies & Collections,Stationery,Stationery
festa euphoria,Casa e Decoração,Home & Living,Home & Living,Home & Living
blitzwolf bw vt2,Celulares e Dispositivos,Audio,Home & Living,Home & Living
pop filters,Brinquedos e Hobbies,,Audio,Health
ração quatree filhote,Animais Domésticos,Pets,Pets,Pets
bike speed,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
puff,Casa e Decoração,Home & Living,Home & Living,Home & Living
mercalivre,Platform Terms (Shopee / Mercado),,,
bag,Others,Women Bags,Women Bags,Women Bags
carrinho de boneca,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
cabo optico,Áudio,Audio,Audio,Mobile & Gadgets
pillow top,Casa e Decoração,Home & Living,Home & Living,Home & Living
psp vita,Brinquedos e Hobbies,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
enxada,Others,Home & Living,Home & Living,Home & Living
fondue,Others,Home & Living,Home & Living,Home & Living
forno a gas,Eletroportáteis,Home Appliances,Home & Living,Home Appliances
fritadeira,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
bike vikingx,Others,Sports & Outdoors,Sports & Outdoors,Home Appliances
kindel,Áudio,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
lnb duplo,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
manta bidim,Others,Home & Living,Home & Living,Home & Living
contact,Papelaria,Home & Living,Home & Living,Home & Living
bota infantil masculina,Sapatos Masculinos,Baby & Kids Fashion,Baby & Kids Fashion,Cameras & Drones
tela s7 edge,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mega capacitor,Eletroportáteis,Automobiles,Automobiles,Audio
pneu 13,Automóveis,Automobiles,Automobiles,Automobiles
oculos juliet,Others,Fashion Accessories,Fashion Accessories,Fashion Accessories
meracdo,Platform Terms (Shopee / Mercado),Health,Health,Health
caixa de bateria,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Audio
telha pvc colonial,Others,Home & Living,Home & Living,Home & Living
chinelo havaiana feminino,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
vestido de festa infantil,Roupas Femininas,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
jaleco branco feminino,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
purpurina,Papelaria,Beauty,Beauty,Stationery
ropo glass 2,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
sanduicheira e grill,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
tanquinho 10kg,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
vestido branco longo,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
cabo auxiliar,Computadores e Acessórios,Audio,Audio,Audio
calça tactel,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
iphone 6,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
colchão de ar solteiro,Casa e Decoração,Sports & Outdoors,Home & Living,Sports & Outdoors
pedra turmalina negra,Relógios,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
tampão de ouvido,Others,Health,Health,Health
game of thrones torrent,Casa e Decoração,,,
papel de parede preto,Casa e Decoração,Home & Living,Home & Living,Home & Living
estante para sala,Casa e Decoração,Home & Living,Home & Living,Home Appliances
fogao 2 bocas,Eletroportáteis,Home Appliances,Home Appliances,Home & Living
sofa de canto grande,Casa e Decoração,Home & Living,Home & Living,Home & Living
aparelho de ginástica,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
camas casal,Casa e Decoração,Home & Living,Home & Living,Home & Living
material hospitalar,Saúde,Health,Health,Health
guidão bike,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
navalhas para sobrancelha,Beleza,,Beauty,Beauty
usb hub,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
alfameq aro 29,Esportes e Lazer,,Sports & Outdoors,Fashion Accessories
colchonete para treino,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Travel & Luggage
capa iphone 5s,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
waves,Others,Beauty,Fashion Accessories,Beauty
skate completo,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Men Shoes
limpador de chão,Casa e Decoração,Home & Living,Home & Living,Home & Living
kit utensilios silicone,Acessórios de Moda,Home & Living,Home & Living,Home & Living
tenis meia,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
termometro infravermelho,Saúde,Health,Health,Health
vestido princesa sofia,Brinquedos e Hobbies,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
caneca aluminio personalizada,Casa e Decoração,Home & Living,Stationery,Stationery
pendentes para sala de jantar,Casa e Decoração,Home & Living,Home & Living,Hobbies & Collections
biquini juvenil,Roupas Femininas,Baby & Kids Fashion,Baby & Kids Fashion,Sports & Outdoors
monitor 17,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
hpipas,Others,Watches,Mobile & Gadgets,Mobile & Gadgets
