Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
ocono pro max,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
todak gaming,Gaming & Consoles,Home & Living,Sports & Outdoors,Home & Living
logitech g304,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
shoipee,Platform Terms (Lazada/Shopee),,,
hanabishi,Home Appliances,Home Appliances,Home Appliances,Home Appliances
super,Sports & Outdoor,Home & Living,Food & Beverages,Home & Living
aa pharmacy,Health & Beauty,Health,Stationery,Health
similac newborn,Baby & Toys,Mom & Baby,Mom & Baby,Mom & Baby
frisolac newborn,Baby & Toys,Mom & Baby,Mom & Baby,Mom & Baby
adjustable table,Home & Living,Computers & Accessories,Home & Living,Health
i5 10400,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
adidas superstar,Men's Shoes,Men Shoes,Men Shoes,Women Shoes
anak ikan,Groceries & Pets,Sports & Outdoors,Pets,Home & Living
storage boxes,Home & Living,Home & Living,Home & Living,Home & Living
pemborong makanan ringan,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
eye liner,Health & Beauty,Beauty,Beauty,Beauty
huawei watch gt 2 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
lalade,Health & Beauty,Beauty,Beauty,Beauty
iphone 13malaysia,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Audio
bobo balloon,Home & Living,Home & Living,Home & Living,Home & Living
永生 花,Home & Living,Home & Living,Home & Living,Home & Living
kurma sejuk,Groceries & Pets,Food & Beverages,Food & Beverages,Beauty
golden dragon boutique,Others,Watches,Home & Living,Watches
ps5 价格 马来西亚,Gaming & Consoles,,,
buku teks pai tingkatan 2,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
melayu viral,Others,Muslim Fashion,Muslim Fashion,Muslim Fashion
frozen food store,Groceries & Pets,Food & Beverages,Food & Beverages,Home & Living
ash grey hair,Health & Beauty,Beauty,Beauty,Beauty
kedas beuty,Health & Beauty,Beauty,Beauty,Beauty
sexy dress,Women's Clothing,Women Clothes,Women Clothes,Women Clothes
samsung a73,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tineco,Home Appliances,Home Appliances,Home Appliances,Home Appliances
sharp air cooler,Home Appliances,Home Appliances,Home Appliances,Mobile & Gadgets
onepiece manga,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
gdx 6900,Watches,Watches,Watches,Watches
mata porting,Home & Living,Home & Living,Home & Living,Home & Living
honda scooter,Automotive,Motorcycles,Motorcycles,Automobiles
glucerna,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
led light wall,Home & Living,Home & Living,Home & Living,Home Appliances
simcard xox,Tickets & Vouchers,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
simcard xox,,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
台湾女优,,Books & Magazines,Food & Beverages,Food & Beverages
frisolac,Baby & Toys,Mom & Baby,Mom & Baby,Mom & Baby
mattress,Home & Living,Home & Living,Home & Living,Home & Living
mattress,Home & Living,Home & Living,Home & Living,Home & Living
bluetooth headphones,Mobile & Gadgets,Audio,Audio,Stationery
realme 2 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
obd2 scanner,Automotive,Automobiles,Automobiles,Automobiles
monitor,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
exp gdc,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
cuka epal,Groceries & Pets,Food & Beverages,Health,Food & Beverages
aa pharmacy,Health & Beauty,Health,Stationery,Health
sejarah tingkatan 3,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
novela,Women's Clothing,Home & Living,Home & Living,Sports & Outdoors
baju bundle,Women's Clothing,Men Clothes,Men Clothes,Men Clothes
super,Sports & Outdoor,Home & Living,Food & Beverages,Home & Living
thai look braces,Fashion Accessories,Women Clothes,Health,Health
bake well,Groceries & Pets,Health,Stationery,Stationery
betta,Groceries & Pets,Pets,Pets,Pets
razer headphone,Mobile & Gadgets,Audio,Audio,Audio
sx mini,Mobile & Gadgets,Home Appliances,Home Appliances,Motorcycles
水晶 手链,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
oppo reno 6in,Mobile & Gadgets,,,
ipad mini 6,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tudung bawal magnet,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion
resipi rendang daging,Groceries & Pets,,,
kedai kain,Muslim Fashion,Women Clothes,Women Clothes,Baby & Kids Fashion
vsmahs,Sports & Outdoor,Sports & Outdoors,Hobbies & Collections,Hobbies & Collections
大同月饼,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
bajanas,Home & Living,Home & Living,Home & Living,Food & Beverages
nutren optimum,Groceries & Pets,Food & Beverages,Food & Beverages,Health
respack,Health & Beauty,Health,Health,Health
our beloved summer,"Games, Books & Hobbies",Hobbies & Collections,Books & Magazines,Women Bags
maggi tomyam cup,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
minyak gamat,Health & Beauty,Health,Health,Health
anjell novel,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
moisturizer aiken,Health & Beauty,Beauty,Beauty,Beauty
noir,Health & Beauty,Beauty,Beauty,Beauty
kerepek ros,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
yamato one piece,"Games, Books & Hobbies",Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
lower arm myvi,Automotive,Automobiles,Automobiles,Automobiles
bigo diamond,Tickets & Vouchers,"Tickets, Vouchers & Services",Computers & Accessories,Mom & Baby
qr code scanner,Platform Terms (Lazada/Shopee),Computers & Accessories,Computers & Accessories,Home & Living
kain anduh,Health & Beauty,Health,Sports & Outdoors,Sports & Outdoors
肚兜,Women's Clothing,Women Clothes,Women Clothes,Women Clothes
modern baju nikah simple,Women's Clothing,,,
food container plastic,Home & Living,Home & Living,Home & Living,Home & Living
warna pastel,Muslim Fashion,Stationery,Stationery,Stationery
box for present,Home & Living,Stationery,Stationery,Stationery
sexy hot,Others,Women Clothes,Women Clothes,Women Clothes
rtx 3060malaysia,Computer & Accessories,,,
infinix note 10 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
close up form 3 answer,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
earbuds wireless,Mobile & Gadgets,Audio,Audio,Audio
fnaf security breach,Baby & Toys,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
budak tudung,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion
dyson airwrap,Health & Beauty,Beauty,Beauty,Beauty
hypergear,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
sabun zumba,Health & Beauty,Beauty,Beauty,Beauty
folding bike,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
sahajidah,Health & Beauty,Food & Beverages,Food & Beverages,Home & Living
coach sling bag men,Men's Bags & Wallets,Men Bags,Men Bags,Men Bags
nintendo switch case,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
terracotta pots,Home & Living,Home & Living,Home & Living,Home & Living
bangle cartier,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
marble dining table,Home & Living,Home & Living,Home & Living,Home & Living
ikea batu kawan,Others,Home & Living,Home & Living,Home & Living
huawei nova 7i,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
fnf,Baby & Toys,Mom & Baby,Mom & Baby,Mom & Baby
juicer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
solar lighting for garden,Home & Living,Home & Living,Home & Living,Home & Living
magnetic lock for door,Home & Living,Home & Living,Home & Living,Home & Living
anting emas 916,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
kopi kedah,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
roti jala jelita,Groceries & Pets,Home & Living,Home & Living,Home & Living
pelembab muka safi,Health & Beauty,Beauty,Beauty,Beauty
himo z20,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Motorcycles
buku teks psv tingkatan 2,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
玫瑰 露酒,Groceries & Pets,,,
hook kipas,Home Appliances,Home & Living,Home & Living,Home Appliances
majun mutiara,Others,Health,Health,Health
tkrs uniform,Women's Clothing,Baby & Kids Fashion,Baby & Kids Fashion,Men Clothes
keyboard electronic,"Games, Books & Hobbies",Hobbies & Collections,Hobbies & Collections,Mobile & Gadgets
nikon d3500,Cameras & Drones,Cameras & Drones,Cameras & Drones,Cameras & Drones
lower arm kancil,Automotive,Automobiles,Automobiles,Automobiles
jongga kimchi,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
disinfection spray machine,Health & Beauty,Home Appliances,Home & Living,Home & Living
apple cider vinegar heinz,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
nxxx,Others,Computers & Accessories,Home Appliances,Home Appliances
bunga orkid hidup,Home & Living,Home & Living,Home & Living,Home & Living
plastic perspex,Home & Living,Stationery,Stationery,Home & Living
pu,Home & Living,Women Clothes,Women Clothes,Sports & Outdoors
plastic welders,Home & Living,Automobiles,Automobiles,Home & Living
glucerna milk,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
chromecast,Home & Living,Mobile & Gadgets,Mobile & Gadgets,Home Appliances
easel stand,Home & Living,Stationery,Stationery,Stationery
baja ab,Home & Living,Home & Living,Home & Living,Home & Living
toilet bowl,Home & Living,Home & Living,Home & Living,Home & Living
deka fan,Home Appliances,Home Appliances,Home Appliances,Home & Living
farmasi alpro,Health & Beauty,Health,Health,Health
shoyo,"Games, Books & Hobbies",Health,Health,Health
polybag,Home & Living,Home & Living,Home & Living,Home & Living
bridesmaid dresses,Women's Clothing,Women Clothes,Women Clothes,Women Clothes
akg,Mobile & Gadgets,Audio,Audio,Hobbies & Collections
anakku,Baby & Toys,Mom & Baby,Mom & Baby,Mom & Baby
ring light with stand,Home & Living,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tiptopbet wallet,Men's Bags & Wallets,,,
youtbe,Computer & Accessories,Automobiles,Home Appliances,Home Appliances
surah yassin,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
love me product,Health & Beauty,Beauty,Beauty,Beauty
kumho tyres,Automotive,Automobiles,Automobiles,Automobiles
xbox series s,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
cendawan butang,Groceries & Pets,Food & Beverages,Food & Beverages,Fashion Accessories
sneaker,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
pop it unicorn,Baby & Toys,Hobbies & Collections,Mom & Baby,Baby & Kids Fashion
tretinon,Health & Beauty,Beauty,Beauty,Beauty
plastik transparent,Home & Living,Home & Living,Home & Living,Home & Living
www maybank2u login,Others,,,
doorgift kahwin,Home & Living,Beauty,Food & Beverages,Beauty
wardah lip matte,Health & Beauty,Beauty,Beauty,Beauty
glove motorcycle,Automotive,Fashion Accessories,Fashion Accessories,Fashion Accessories
solar led outdoor lights,Home & Living,Home & Living,Home & Living,Home & Living
recumbant bike,Sports & Outdoor,,Sports & Outdoors,
baju tradisi dusun,Women's Clothing,Muslim Fashion,Women Clothes,Women Clothes
color paper a4,Home & Living,Stationery,Stationery,Stationery
sunscreen aqua,Health & Beauty,Beauty,Beauty,Beauty
腰豆,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
sticker tagging,Home & Living,Stationery,Stationery,Stationery
dyson airwrap,Health & Beauty,Beauty,Beauty,Beauty
wardah foundation,Health & Beauty,Beauty,Beauty,Beauty
mixxo,Women's Clothing,Women Bags,Women Clothes,Women Clothes
kiss918,Gaming & Consoles,Motorcycles,Motorcycles,Motorcycles
gps tracker for car,Automotive,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
hard disk,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
microsoft,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
tx3 mini,Home Appliances,Home Appliances,Home Appliances,Home & Living
easel stand,Home & Living,Stationery,Stationery,Stationery
anakku,Baby & Toys,Mom & Baby,Mom & Baby,Mom & Baby
a1 size,Home & Living,Stationery,Women Shoes,Women Shoes
b.adore,Women's Bags,Women Bags,Women Bags,Women Shoes
breeze detergent,Groceries & Pets,Home & Living,Home & Living,Home & Living
spbo,Others,,,
dibea vacuum,Home Appliances,Home Appliances,Home Appliances,Home & Living
firmax3 cream,Health & Beauty,Beauty,Beauty,Beauty
doorgift kahwin,Home & Living,Beauty,Food & Beverages,Beauty
jelly bunny,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
baby kiko,Baby & Toys,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
vaseina lip balm,Health & Beauty,Beauty,Beauty,Beauty
emas roti bun,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
vivo y11,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
leash for dogs,Groceries & Pets,Pets,Pets,Pets
jersi kedah,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Men Clothes
realme c2,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
simkad yes,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
shoes skechers,Men's Shoes,Men Shoes,Men Shoes,Sports & Outdoors
xiaomi mi 10t proin,Mobile & Gadgets,,,
fibermeal,Health & Beauty,Health,Health,Food & Beverages
oppo f17 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
jw day boutique,Others,Women Clothes,Women Clothes,Women Clothes
akids,"Games, Books & Hobbies",Health,Beauty,Beauty
installment phone,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,"Tickets, Vouchers & Services"
3d printers,Computer & Accessories,Computers & Accessories,Computers & Accessories,Computers & Accessories
startail betta,Groceries & Pets,Pets,Pets,Pets
bask bear,Groceries & Pets,Food & Beverages,Food & Beverages,Women Bags
baja sawit,Home & Living,Home & Living,Home & Living,Home & Living
chastity cages,Health & Beauty,Fashion Accessories,Health,Home & Living
binder bra,Women's Clothing,Women Clothes,Women Clothes,Women Clothes
fxqm,Home & Living,Men Clothes,Men Clothes,Pets
pinclips,Fashion Accessories,Fashion Accessories,Motorcycles,Motorcycles
infotech,Computer & Accessories,Mobile & Gadgets,Computers & Accessories,Computers & Accessories
frp bypass,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
breville,Home Appliances,Home Appliances,Home Appliances,Home & Living
full range speaker,Automotive,Automobiles,Automobiles,Automobiles
dye rambut,Health & Beauty,Beauty,Beauty,Beauty
genrui covid test,Health & Beauty,Health,Health,Health
test covid kit,Health & Beauty,Health,Health,Health
maggi kari,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
maggi kari,,Food & Beverages,Food & Beverages,Food & Beverages
crabtree and evelyn,Health & Beauty,Beauty,Beauty,Home Appliances
11th street,Others,Fashion Accessories,Mobile & Gadgets,Mobile & Gadgets
anak tudung,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion
copper pipe,Home & Living,Home Appliances,Home Appliances,Home & Living
leeyanarahman,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion
aladdin vape,Mobile & Gadgets,Home Appliances,Home & Living,Home & Living
hype,Men's Clothing,Men Clothes,Men Clothes,Men Clothes
braun buffel wallet,Men's Bags & Wallets,Men Bags,Men Bags,Women Bags
caltrate 600 plus,Health & Beauty,Health,Health,Health
vivo s1,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
big bad wolf,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
big bad wolf,"Games, Books & Hobbies",Books & Magazines,Books & Magazines,Books & Magazines
kluang rail coffee,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages
phone tripod stand,Mobile & Gadgets,Cameras & Drones,Cameras & Drones,Cameras & Drones
esw produk,Health & Beauty,Health,Health,Beauty
cycling shoes,Sports & Outdoor,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
aci gamespot,Baby & Toys,Baby & Kids Fashion,Baby & Kids Fashion,Food & Beverages
spinelief,Home & Living,Home & Living,Home & Living,Travel & Luggage
gelang tiffany,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
wardah hydra rose,Health & Beauty,Beauty,Beauty,Beauty
barang blackpink,"Games, Books & Hobbies",Hobbies & Collections,Hobbies & Collections,Home Appliances
shapee,Women's Clothing,Women Clothes,Mom & Baby,Books & Magazines
chiang heng jewellery,Fashion Accessories,Fashion Accessories,Fashion Accessories,Hobbies & Collections
摩尔 庄园,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
ps 4,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
juicer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
rsx honda,Automotive,Motorcycles,Motorcycles,Motorcycles
blanck beer,Groceries & Pets,,,
nelsons,Health & Beauty,Books & Magazines,Books & Magazines,Books & Magazines
