Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
realme gt 2 dragon ball,Celulares y Gadgets,Mobile & Gadgets,Hobbies & Collections,Hobbies & Collections
cigarro electronico,Electrónica,Automobiles,Watches,Watches
shampoo yeguada la reserva,Belleza,Beauty,Beauty,Baby & Kids Fashion
goo,Juguetes y Hobbies,,,
tractocamiones,Others,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
slim patch,Salud,Beauty,Beauty,Fashion Accessories
cuphead,Videojuegos,Mom & Baby,Hobbies & Collections,Stationery
poco x3 pro telcel,Celulares y Gadgets,,,
amarres de amor,Libros y Revistas,Fashion Accessories,Home & Living,Home & Living
cuphead,Juguetes y Hobbies,Mom & Baby,Hobbies & Collections,Stationery
nissan estacas,Others,,,
blue label,Alimentos y Bebidas,Mobile & Gadgets,Sports & Outdoors,Sports & Outdoors
365 dias libro,Libros y Revistas,Stationery,Books & Magazines,Mom & Baby
unit electronics,Others,,,
mazda 2016,Others,,Automobiles,
calabozos y dragones juego de mesa,Others,,,
playeras de stranger things,Ropa de Hombre,Men Clothes,Fashion Accessories,Fashion Accessories
ranger,Others,Fashion Accessories,Automobiles,Women Clothes
carritos hot wheels,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
jordan 13,Calzado de Hombre,Sports & Outdoors,Sports & Outdoors,Baby & Kids Fashion
astaxantina,Salud,Beauty,Health,Beauty
sears en linea,,,,
proteina birdman,,Health,Health,Home & Living
acrilicos,Papelería,Beauty,Beauty,Beauty
barbie color reveal,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Men Clothes
beby yoda,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby
videos mexicanos caseros,Others,,,
chamarra de piel hombre,Ropa de Hombre,Men Clothes,Men Clothes,Baby & Kids Fashion
ipad 8 generacion,Computación,,Mobile & Gadgets,
bond perfume,Belleza,,,
rias gremory,Celulares y Gadgets,Computers & Accessories,Hobbies & Collections,Mom & Baby
chinchilla,Mascotas,Pets,Pets,Pets
kia,Others,Automobiles,Automobiles,Automobiles
todo lo que nunca fuimos,Libros y Revistas,Books & Magazines,Books & Magazines,Books & Magazines
celulares zte,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
canam x3,Others,Automobiles,Automobiles,Automobiles
1650 super,Computación,Home & Living,Computers & Accessories,Computers & Accessories
cortineros,Hogar y Vida,Home & Living,Home & Living,Home & Living
boxer packs de hombres,Ropa de Hombre,,,
cachuchas,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
tinacos,Hogar y Vida,Home & Living,Home & Living,Home & Living
huawei p30 lite,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
imilab kw66,Joyas y Relojes,Mobile & Gadgets,Mobile & Gadgets,Watches
una esposa de mentira,Miscellaneous,,,
interestelar,Others,Mom & Baby,Mom & Baby,Women Clothes
relojes para hombre,Joyas y Relojes,Watches,Watches,Baby & Kids Fashion
kn95 negro,Salud,Fashion Accessories,Women Clothes,Women Clothes
challenger hellcat,Others,,Men Clothes,Hobbies & Collections
limpia con huevo,Libros y Revistas,,,
tamashii nations,Juguetes y Hobbies,,,
ecoremates,Others,Beauty,Beauty,Beauty
procesador de alimentos oster,Electrodomésticos,Home & Living,Home Appliances,Home Appliances
masaje erotico,Others,Health,Home & Living,Home & Living
sears en linea,Others,,,
bimba y lola bolsas,Bolsas de Mujer,Women Bags,Women Bags,Men Bags
funko pop de stranger things,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
moto g51,,Mobile & Gadgets,Mobile & Gadgets,Automobiles
camionetas en venta,Others,Automobiles,Automobiles,Automobiles
cunas,Madre y Bebé,Mom & Baby,Mom & Baby,Women Bags
cortinas metalicas,Hogar y Vida,Home & Living,Home & Living,Home & Living
teclado inalámbrico,Computación,Computers & Accessories,Men Bags,Computers & Accessories
mesas de billar,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
juguetes de godzilla vs kong,Juguetes y Hobbies,,Hobbies & Collections,
watss,Hogar y Vida,,,
llaves para lavabo,Hogar y Vida,Home & Living,Home & Living,Home & Living
molino de carne,Hogar y Vida,Home Appliances,Home Appliances,Home & Living
musica gratis,Others,Audio,Mobile & Gadgets,Mobile & Gadgets
barbie embarazada,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
rechiol,Salud,Beauty,Beauty,Beauty
percianas enrrollables,Hogar y Vida,,,
omega,Joyas y Relojes,Watches,Watches,Fashion Accessories
patines soy luna,Juguetes y Hobbies,Automobiles,Automobiles,Automobiles
de nintendo switch,Videojuegos,,Gaming & Consoles,
takemichi,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
juguetes de naruto,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Mom & Baby
pulseras aesthetic,Joyas y Relojes,Fashion Accessories,Fashion Accessories,Fashion Accessories
turning red,Libros y Revistas,Mom & Baby,Home & Living,Baby & Kids Fashion
al final mueren los dos,Libros y Revistas,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
microfono espia,Electrónica,Audio,Audio,Audio
tapete para bebe,Madre y Bebé,Home & Living,Home & Living,Mom & Baby
vasos de vidrio,Hogar y Vida,Home & Living,Home & Living,Home & Living
polainas,Deportes y Fitness,Women Clothes,Women Clothes,Fashion Accessories
azul vestidos de 15 años,Ropa de Mujer,,,
gorra burberry,Calzado de Mujer,Fashion Accessories,Fashion Accessories,Fashion Accessories
carolina reaper,Alimentos y Bebidas,,,
blue label,Alimentos y Bebidas,Mobile & Gadgets,Sports & Outdoors,Sports & Outdoors
gold standard whey,Salud,Health,Health,Health
xev bellringer,Juguetes y Hobbies,,,
organizadores de plastico,,Home & Living,Home & Living,Home & Living
y venta,,,,
azteca de oro,,Fashion Accessories,Mom & Baby,Mom & Baby
bicicletas de montaña,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Fashion Accessories
diablitos de carga,Hogar y Vida,Home & Living,Home & Living,Fashion Accessories
policarbonato,Hogar y Vida,Home & Living,Home & Living,Home & Living
ropa interior para mujer sensual transparente,Ropa de Mujer,,,
mouser,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
mochila para gatos,Mascotas,Pets,Pets,Pets
town country 2010,Others,Automobiles,Automobiles,Automobiles
vitrina refrigerada,Electrodomésticos,Home & Living,Home & Living,Home & Living
aqua dragons,Libros y Revistas,Home & Living,Home & Living,Hobbies & Collections
fugitivo asador para estufa,Electrodomésticos,Home & Living,Home & Living,Home & Living
good molecules,Salud,Hobbies & Collections,Sports & Outdoors,Sports & Outdoors
tienda de regalos,Accesorios de Moda,,Home & Living,Home & Living
luigi's mansion 3,Videojuegos,Gaming & Consoles,Gaming & Consoles,Men Clothes
ab tomic,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
las batallas en el desierto,Libros y Revistas,Home & Living,Home & Living,Home & Living
cubrebocas kn95,Salud,Fashion Accessories,Fashion Accessories,Fashion Accessories
porsche 911,Others,Hobbies & Collections,Automobiles,Automobiles
guillotina de papel,Papelería,Stationery,Stationery,Home & Living
vick vaporub,Salud,Health,Health,Home & Living
adidas forum low,Calzado de Hombre,Men Shoes,Men Shoes,Women Shoes
ropa de bebes niñas,Moda para Bebés y Niños,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
ropa de bebes niñas,Madre y Bebé,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
ed hardy,Belleza,Men Clothes,Men Clothes,Women Clothes
cicafarm,Salud,,,
feliz año nuevo,Hogar y Vida,Home & Living,Fashion Accessories,Fashion Accessories
dulces mexicanos,Alimentos y Bebidas,Home & Living,Stationery,Stationery
joyeria nice,Joyas y Relojes,,,
corolla 2015,Others,Automobiles,Automobiles,Automobiles
packs de chicas,Others,Hobbies & Collections,Watches,Watches
ford fusion 2013,Others,Automobiles,Automobiles,Automobiles
gelish,Belleza,Beauty,Beauty,Beauty
vata de akatsuki,Ropa de Hombre,Beauty,Beauty,Beauty
videos amateur mexicanos,Others,,,
monopoly decodificador,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Automobiles
sodimel,Salud,Beauty,Beauty,Beauty
libro de los compas,Libros y Revistas,Books & Magazines,Books & Magazines,Women Bags
billete de 100 serie ab,Juguetes y Hobbies,,,
pocket pusy,Miscellaneous,,,
enfamil neuropro,Madre y Bebé,,,
botas,Calzado de Mujer,Women Shoes,Women Shoes,Women Shoes
aceite de almendra jafra,Belleza,Beauty,Beauty,Home & Living
sacos para hombre,Ropa de Hombre,Men Clothes,Men Clothes,Women Clothes
calzon menstrual,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes
littlest pet,Juguetes y Hobbies,,,
samsung j7 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
redustat,Salud,Health,Health,Health
sleep xxx,Others,,,
cerave piel grasa,Salud,Men Bags,Mobile & Gadgets,Mobile & Gadgets
bolsa ziploc,,Home & Living,Home & Living,Hobbies & Collections
gotas para ojo rojo,,Fashion Accessories,Audio,Audio
cascos de moto,,Motorcycles,Motorcycles,Beauty
timex reloj,,Watches,Watches,Watches
muñeco chucky,Juguetes y Hobbies,Mom & Baby,Hobbies & Collections,Hobbies & Collections
iphone 12 pro max,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
acumuladores,Accesorios para Vehículos,Home & Living,Watches,Watches
carpas plegables,Hogar y Vida,Sports & Outdoors,Home & Living,Audio
deshuesaderos,Others,,,
bulldog,Mascotas,Pets,Home & Living,Pets
silla de ruedas,Hogar y Vida,Home & Living,Health,Mom & Baby
llantas rin 14,Others,Automobiles,Motorcycles,Motorcycles
sillon puff,Hogar y Vida,Home & Living,Home & Living,Home & Living
muñecas sexuales,Miscellaneous,Health,Health,Women Bags
huawei mate 20 lite:,Celulares y Gadgets,,,
fajas para mujer,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes
jav,Others,,,
apple watch serie 6,Celulares y Gadgets,Mobile & Gadgets,Watches,Watches
autozone refacciones,Accesorios para Vehículos,,,
jordan 1,Calzado de Hombre,Sports & Outdoors,Sports & Outdoors,Men Clothes
markitos toys,Accesorios de Moda,Mom & Baby,Hobbies & Collections,Hobbies & Collections
autobuses a escala,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
cubrebocas kn95,Salud,Fashion Accessories,Fashion Accessories,Fashion Accessories
el juego de la vida y como jugarlo,Others,Books & Magazines,Books & Magazines,Watches
tenis dolce gabbana hombre,Calzado de Hombre,Men Shoes,Men Shoes,Travel & Luggage
galaxy z fold 3,Celulares y Gadgets,,,
durock,Hogar y Vida,,,
tatuajes en el brazo,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Sports & Outdoors
pañal para perro,,Pets,Pets,Mobile & Gadgets
ciudades de humo,,Fashion Accessories,Stationery,Stationery
mesalazina,,Health,Health,Health
dialine que contiene,Salud,,,
motorola g9 power,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
catre plegable,Hogar y Vida,Sports & Outdoors,Sports & Outdoors,Travel & Luggage
crepera,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
estantes metalicos,Hogar y Vida,Home & Living,Home & Living,Automobiles
harley dean,Others,,,
neceseres,Bolsas de Mujer,Beauty,Women Bags,Women Bags
edredones vianney,Hogar y Vida,,,
cuerda para saltar,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
reloja,Joyas y Relojes,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
celular de goku,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
departamentos en renta cdmx baratos,Others,,,
omee,Accesorios de Moda,Sports & Outdoors,Watches,Watches
vivradores,Miscellaneous,Health,Health,Health
spiderman ps4,Videojuegos,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
ugly sweater cuidado con el perro,Ropa de Hombre,,,
smartwatch steren,Celulares y Gadgets,Mobile & Gadgets,Home Appliances,Mobile & Gadgets
caminadora para perros,Mascotas,,,
lampara de luna flotante,Hogar y Vida,,Stationery,Stationery
gomitas de vinagre de manzana,Salud,Fashion Accessories,Health,Men Clothes
significado de los colores de la santa muerte,Miscellaneous,,,
ultra bengue,Salud,Health,Beauty,Beauty
huawei matebook e,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
tequila don ramon,Alimentos y Bebidas,Food & Beverages,Food & Beverages,Food & Beverages
beby yoda,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
tmo,Hogar y Vida,,,
combi,Others,Hobbies & Collections,Women Clothes,Women Clothes
bora 2007,Others,Automobiles,Automobiles,Automobiles
imagenes de la virgen de guadalupe,Others,Home & Living,Home & Living,Mobile & Gadgets
huawei p30 lite,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
less less,Others,Hobbies & Collections,Home & Living,Home & Living
moto z play,Celulares y Gadgets,Mobile & Gadgets,Home & Living,Mobile & Gadgets
nissan maxima,Others,Automobiles,Automobiles,Automobiles
satisfyer pro 2,Miscellaneous,Health,Health,Health
kong,Mascotas,Hobbies & Collections,Men Clothes,Men Clothes
alaska perro,Mascotas,Pets,Pets,Pets
alberca,Hogar y Vida,Mom & Baby,Mom & Baby,Home Appliances
malte perro,Mascotas,,,
buchanan's 12,Alimentos y Bebidas,Food & Beverages,Mobile & Gadgets,Mobile & Gadgets
llantas 225 45 r17,Others,Automobiles,Automobiles,Automobiles
autoestereo de pantalla,Accesorios para Vehículos,Automobiles,Automobiles,Audio
dispensador de jabon,Hogar y Vida,Home & Living,Home & Living,Fashion Accessories
melatico,Salud,,,
huawei y7p,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Computers & Accessories
alcatel one touch,Celulares y Gadgets,,,
2023-03-16 00:00:00,Others,,,
mi jefe esta paralitico,Libros y Revistas,,,
caja fuerte pequeña,Hogar y Vida,Automobiles,Men Clothes,Men Clothes
turning red,Miscellaneous,Mom & Baby,Home & Living,Baby & Kids Fashion
bobicraft,Libros y Revistas,Mom & Baby,Mom & Baby,Mom & Baby
sullivan,Juguetes y Hobbies,Baby & Kids Fashion,Women Shoes,Hobbies & Collections
vypw,Miscellaneous,,,
motos honda,Others,Hobbies & Collections,Fashion Accessories,Fashion Accessories
xxx con mama,Others,,,
red magic 7,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
interruptor termomagnetico,Electrónica,,,
figuras hentai,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Mom & Baby
nupec gato,Mascotas,Stationery,Pets,Pets
ps4 pro,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
perlas para el cabello,Joyas y Relojes,Fashion Accessories,Beauty,Fashion Accessories
american bully bebes,Mascotas,,,
perlas para el cabello,Accesorios de Moda,Fashion Accessories,Beauty,Fashion Accessories
seslash,Belleza,Beauty,Beauty,Beauty
a dos metros de ti libro,Libros y Revistas,Books & Magazines,Books & Magazines,Books & Magazines
cuánto cuesta el iphone 13,Others,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tinaco 450 litros,Others,,,
navi honda,Others,Hobbies & Collections,Men Clothes,Automobiles
xev bellringer,,,,
plasti dip,,Automobiles,Automobiles,Automobiles
cafeteras dolce gusto,,,Home Appliances,Home Appliances
cama queen size,,Home & Living,Home & Living,Home & Living
buenas noches,,Beauty,Mom & Baby,Mom & Baby
bocina ksr,Electrónica,Audio,Audio,Automobiles
chamarra motociclista,Ropa de Hombre,Men Clothes,Men Clothes,Sports & Outdoors
pantalla smart tv,Electrodomésticos,Mobile & Gadgets,Home Appliances,Audio
perfumes bond,Belleza,,,
pes,Videojuegos,Men Clothes,Gaming & Consoles,Gaming & Consoles
mazda cx 5 2018,Others,,,
moto g5 play,Celulares y Gadgets,,,
buenos días,Libros y Revistas,Men Bags,Hobbies & Collections,Hobbies & Collections
invicta,Joyas y Relojes,Watches,Watches,Women Shoes
robax gold,Hogar y Vida,,,
microhornito,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
fed x,Videojuegos,,,
pacas de tenis,Ropa de Hombre,Sports & Outdoors,Women Shoes,Women Shoes
funda para redmi note 9,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Audio
porno hentai,Others,Women Clothes,Automobiles,Automobiles
disfraz de mariposa,Juguetes y Hobbies,Home & Living,Women Clothes,Women Clothes
silverado 2017,Others,,Hobbies & Collections,
iphone 11 reacondicionado,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mueble para baño,Hogar y Vida,Audio,Home & Living,Men Shoes
angeles reales,Libros y Revistas,,,
oneplus 10 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
base cama matrimonial,Hogar y Vida,Home & Living,Home & Living,Home & Living
laptop dell core i5,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
estantes de plastico,,Home & Living,Home & Living,Women Shoes
pizarrones,,Mom & Baby,Home & Living,Home & Living
camiones torton,,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
the hills,,Men Clothes,Beauty,Beauty
gelish,Belleza,Beauty,Beauty,Beauty
samsung a21,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Audio
bodega aurrera linea,Others,,,
colchones emma,Hogar y Vida,Home & Living,Home & Living,Home & Living
llaveros,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
pacas de ropa americana nueva,Ropa de Mujer,Women Clothes,Hobbies & Collections,Hobbies & Collections
planchas babyliss,Belleza,,,
celular gaming,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
fundas para motorola g8 power lite,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Home & Living
yamaha r3,Others,Hobbies & Collections,Motorcycles,Motorcycles
tarjeta frafica,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
mini pc,Computación,Mobile & Gadgets,Computers & Accessories,Home & Living
carreolaa,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby
berserk manga,Libros y Revistas,Hobbies & Collections,Men Clothes,Men Clothes
camas matrimoniales,Hogar y Vida,Home & Living,Home & Living,Home & Living
chistes de humor negro,Libros y Revistas,,,
isdin woman,Salud,Health,Beauty,Beauty
escandalositos,Juguetes y Hobbies,Women Clothes,Women Clothes,Women Clothes
hieleras,Juguetes y Hobbies,Home & Living,Home & Living,Home & Living
mesas de centro,Hogar y Vida,Home & Living,Home & Living,Home Appliances
equipo de taekwondo,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
carreolas,Madre y Bebé,Sports & Outdoors,Mom & Baby,Mom & Baby
cable uso rudo 2x12,Computación,,,
umidigi a11 tab,Juguetes y Hobbies,Mobile & Gadgets,Hobbies & Collections,Hobbies & Collections
veniselle,Salud,,,
volkswagen caddy,Others,,Automobiles,
playera coach,Ropa de Mujer,Men Clothes,Men Clothes,Women Clothes
duster 2018,,,,
sukrol,,Health,Health,Health
craneos,,Men Clothes,Home & Living,Fashion Accessories
demograss plus,Salud,Women Clothes,Women Clothes,Women Clothes
celular xiaomi,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
reloj smartwatch,Joyas y Relojes,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
