Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
bra wacoal,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
disney tsum tsum toys,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Hobbies & Collections
mini sewing machine,,Home Appliances,Home Appliances,Stationery
mesh wifi,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Cameras & Drones
home karaoke system,Home Appliances,Audio,Audio,Home & Living
baseus wireless charger,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Automobiles
smartphone without camera,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Cameras & Drones
laptop table,Computers & Peripherals,Computers & Accessories,Home & Living,Home & Living
mpow t5,Mobile & Gadgets,Audio,Audio,Audio
epitex,Home & Living,Home & Living,Home & Living,Home & Living
mattress topper,Home & Living,Home & Living,Home & Living,Home & Living
tempered glass screen protector,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
waroeng indo,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
java bicycle,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
laptop table,Home & Living,Computers & Accessories,Home & Living,Home & Living
onephone,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
muffin tray,Home & Living,Home & Living,Home & Living,Home & Living
kingsman wine & spirits pte ltd,Food & Beverages,,,
citravescent,Health & Wellness,Health,Health,Health
tracksuit pants,Men's Wear,Men Clothes,Men Clothes,Sports & Outdoors
coffee table marble,Home & Living,Home & Living,Home & Living,Home & Living
dog fence,Pet Food & Supplies,Pets,Pets,Mom & Baby
4tb ssd,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
portable air cooler,Home Appliances,Home Appliances,Home Appliances,Home Appliances
oven rack,Home & Living,Home & Living,Home & Living,Home & Living
samsung tabletsingapore,Mobile & Gadgets,,,
klipsch,Mobile & Gadgets,Audio,Audio,Audio
plastic bag,Home & Living,Home & Living,Home & Living,Home & Living
curry maggie,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
bakhoor burner,Home & Living,Home & Living,Home & Living,Home & Living
cyling shorts,Sports & Outdoors,Sports & Outdoors,Men Clothes,Men Clothes
32 gb ram,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
piano electronic,Hobbies & Books,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
doggie shirts,Pet Food & Supplies,Pets,Pets,Men Clothes
eye cream,Beauty & Personal Care,Beauty,Beauty,Beauty
nakamichi,Mobile & Gadgets,Audio,Audio,Audio
turtle beach,Computers & Peripherals,Audio,Audio,Mom & Baby
fridge to go,Home & Living,Mom & Baby,Mom & Baby,Home & Living
portable wifi,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
axtro fit 2,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
vizio,Home Appliances,Home Appliances,Audio,Mobile & Gadgets
ps4 controller,Video Games,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
handkerchief,Home & Living,Fashion Accessories,Fashion Accessories,Fashion Accessories
apple airpods pro,Mobile & Gadgets,Mobile & Gadgets,Audio,Hobbies & Collections
carabiner,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
qisahn,Video Games,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
paracord,Home & Living,Sports & Outdoors,Home & Living,Home & Living
donki,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
159i,Mobile & Gadgets,,,
personalised gifts,Others,Home & Living,Home & Living,Travel & Luggage
toilet door,Home & Living,Home & Living,Home & Living,Home & Living
samyang noodles,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
dream merch,Women's Apparel,Women Clothes,Hobbies & Collections,Hobbies & Collections
a11 samsung,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
xsr 155,Automotive,Motorcycles,Motorcycles,Automobiles
belinjo crackers,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
philips water filter,Home Appliances,Home Appliances,Home Appliances,Home Appliances
tay junction ubi,Sports & Outdoors,,,
window blinds,Home & Living,Home & Living,Home & Living,Home & Living
aqua cream,Beauty & Personal Care,Beauty,Beauty,Beauty
demon slayer figurine,Hobbies & Books,Hobbies & Collections,Hobbies & Collections,Men Clothes
weight vest,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
doggyfriend,Pet Food & Supplies,Pets,Pets,Pets
phone accessories,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Fashion Accessories
super gurl,Women's Apparel,Women Clothes,Beauty,Beauty
telekung,Women's Apparel,Muslim Fashion,Muslim Fashion,Muslim Fashion
ball shaver,Beauty & Personal Care,Beauty,Beauty,Sports & Outdoors
demon slayer figures,Hobbies & Books,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
dasoon egg,Food & Beverages,Food & Beverages,Food & Beverages,Mom & Baby
ergotu e,Home & Living,Automobiles,Automobiles,Automobiles
toy helicopter,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
camera doorbell,Home & Living,Home Appliances,Home Appliances,Cameras & Drones
key rings,Jewellery & Accessories,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
floor lamination,Home & Living,Home & Living,Home & Living,Home & Living
hdxxx,Others,Audio,Audio,Audio
outdoor shoe rack,Home & Living,Home & Living,Home & Living,Home & Living
ek wb,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
knife magnet holder,Home & Living,Home & Living,Home & Living,Home & Living
gym floor mat,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
downperm,Beauty & Personal Care,Beauty,Beauty,Beauty
mole removal cream,Beauty & Personal Care,Beauty,Beauty,Beauty
affordable chinese restaurant with private room,,,,
samsonite black label plutus 68cm,Travel & Luggage,,,
clothes rack,Home & Living,Home & Living,Home & Living,Home & Living
karaoke system,Home Appliances,Audio,Audio,Audio
boogie board,Hobbies & Books,Mom & Baby,Mom & Baby,Books & Magazines
bove,"Toys, Kids & Babies",Books & Magazines,Books & Magazines,Books & Magazines
crolan,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Baby & Kids Fashion
zojirushi,Home Appliances,Home Appliances,Home & Living,Home Appliances
massager,Health & Wellness,Health,Health,Health
cash converter,Others,Mobile & Gadgets,Home & Living,Home & Living
bar of soap,Home & Living,Beauty,Home & Living,Home & Living
tote bag canvas,Women's Bags,Women Bags,Women Bags,Home & Living
lamp shade,Home & Living,Home & Living,Home & Living,Home & Living
mcdonald happy meal toy,Others,Hobbies & Collections,Hobbies & Collections,Mom & Baby
hdmi to displayport cable,Computers & Peripherals,Audio,Computers & Accessories,Mobile & Gadgets
scootee,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
bhg,Health & Wellness,Sports & Outdoors,Home & Living,Home & Living
keep cup,Home & Living,Home & Living,Home & Living,Home & Living
wearhouse,Beauty & Personal Care,Women Clothes,Stationery,Stationery
yuwell blood pressure monitor,Health & Wellness,Health,Health,Baby & Kids Fashion
bicycle air pump,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
ddr4 ram 16gb,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
raleigh bikes,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
sheet plastic,Home & Living,,Stationery,
motorcycle box,Automotive,Motorcycles,Motorcycles,Motorcycles
cube ice maker,Home & Living,Home & Living,Home & Living,Home & Living
art friends,Home & Living,Stationery,Stationery,Stationery
mi powerbank,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
premium,,Pets,Home Appliances,Home Appliances
tv 32 inch,,Home Appliances,Home Appliances,Mobile & Gadgets
simply enzyme,Health & Wellness,Health,Health,Health
baby+crib,"Toys, Kids & Babies",,,
google home mini,Mobile & Gadgets,Audio,Mobile & Gadgets,Home Appliances
6ixty8ight,Women's Apparel,Women Clothes,Women Clothes,Fashion Accessories
motorcycle helmet,Automotive,Motorcycles,Motorcycles,Motorcycles
the man who kills troubles,Hobbies & Books,,,
medicube,Beauty & Personal Care,Beauty,Beauty,Beauty
oneplus 8 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tote+bags,Women's Bags,,,
pop it fidget toy,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Hobbies & Collections
watch winder,Watches,Watches,Watches,Watches
alldocube,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bose store,Mobile & Gadgets,Audio,Beauty,Beauty
shinekorea,Food & Beverages,,,
nike tote bag,Women's Bags,Women Bags,Travel & Luggage,Men Bags
atomy vitamin c,Health & Wellness,Health,Health,Health
korean jewellery,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
pokka green tea,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
hermesonline,Beauty & Personal Care,,,
sports tape,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
fire in his fingertips,Hobbies & Books,Mom & Baby,Mom & Baby,Mom & Baby
womens adidas shoes,Women's Shoes,Women Shoes,Sports & Outdoors,Sports & Outdoors
vinyl sticker,Home & Living,Stationery,Home & Living,Home & Living
xiaomi 11 ultra,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cowhead pancake,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
storage bed king size,Home & Living,,Home & Living,
gift ideas,Lifestyle,Mom & Baby,Home & Living,Home & Living
window mesh for cats,Pet Food & Supplies,Pets,Pets,Pets
built bar,Sports & Outdoors,Health,Health,Travel & Luggage
u shaped pillow,"Toys, Kids & Babies",Travel & Luggage,Travel & Luggage,Fashion Accessories
pond facial wash,Beauty & Personal Care,Beauty,Beauty,Beauty
succulent pots,Home & Living,Home & Living,Home & Living,Home & Living
commode chair,Home & Living,Home & Living,Home & Living,Home & Living
electrical grill,Home Appliances,Home & Living,Home & Living,Home & Living
velco strap,Mobile & Gadgets,Home & Living,Sports & Outdoors,Hobbies & Collections
velco strap,Home & Living,Home & Living,Sports & Outdoors,Hobbies & Collections
guardianonline,Health & Wellness,,,
filing tool,Home & Living,Home & Living,Beauty,Home & Living
sliding toilet door,Home & Living,Home & Living,Home & Living,Mom & Baby
tv 32 inch,Home Appliances,Home Appliances,Home Appliances,Mobile & Gadgets
simba,,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
medicube,Beauty & Personal Care,Beauty,Beauty,Beauty
vimax,Others,Health,Health,Beauty
remote control for air conditioner,Home Appliances,Home Appliances,Home Appliances,Home Appliances
outdoor furniture,Sports & Outdoors,Home & Living,Home & Living,Home & Living
changirecommends,"Dining, Travel & Services",Beauty,Beauty,Beauty
kohler,Home & Living,Home & Living,Home & Living,Home & Living
daeng gi meo ri,Beauty & Personal Care,Beauty,Beauty,Beauty
raleigh bikes,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
pc fair,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Mom & Baby
no sgp,Automotive,Motorcycles,Motorcycles,Motorcycles
pop it fidget toy,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Hobbies & Collections
ethereal bicycle,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
bikeshop,Sports & Outdoors,,,
prom dresses,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
double wall glass mug,Home & Living,Home & Living,Home & Living,Home & Living
glasslock,Home & Living,Home & Living,Home & Living,Home & Living
clip on earings,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
door mat,Home & Living,Home & Living,Home & Living,Home & Living
v neck t shirts,Men's Wear,Men Clothes,Men Clothes,Women Clothes
outdoor solar lights,Home & Living,Home & Living,Home & Living,Home & Living
pool table,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Mom & Baby
punch card machine,Home & Living,Computers & Accessories,Computers & Accessories,Computers & Accessories
kosda bike,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
24 hours massage,Lifestyle,,,
lumius,Automotive,Home & Living,Fashion Accessories,Fashion Accessories
dyson hairdryer,Home Appliances,Beauty,Beauty,Home & Living
korean bbq grill,Home Appliances,Home & Living,Home & Living,Home & Living
death is the only ending for the villainess,Hobbies & Books,Hobbies & Collections,Books & Magazines,Books & Magazines
patatas fritas,Food & Beverages,Food & Beverages,Food & Beverages,Books & Magazines
par audio,Mobile & Gadgets,Audio,Audio,Audio
sd biosensor,Health & Wellness,Health,Health,Health
sd biosensor,Health & Wellness,Health,Health,Health
chair massage,,Health,Health,Health
office chair,Home & Living,Home & Living,Home & Living,Home & Living
toms,Women's Shoes,Men Shoes,Men Shoes,Health
window aircon,Home Appliances,Home Appliances,Home Appliances,Home & Living
yole,Food & Beverages,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
yole,Food & Beverages,"Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
grill,Home Appliances,Home & Living,Home & Living,Home Appliances
adidas face mask,Sports & Outdoors,Fashion Accessories,Fashion Accessories,Health
swarovski-crystal,Jewellery & Accessories,,,
raleigh bikes,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
watch winder,Watches,Watches,Watches,Watches
office chair,Home & Living,Home & Living,Home & Living,Home & Living
k market,Platform Terms (Lazada / Shopee),Books & Magazines,Food & Beverages,Food & Beverages
zappy,Health & Wellness,Health,Home & Living,Home & Living
baby flash cards,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Books & Magazines
vegetable cutters,Home & Living,Home & Living,Home & Living,Home & Living
shower mixer tap,Home & Living,Home & Living,Home & Living,Home & Living
montessori toys,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
reader glasses,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Baby & Kids Fashion
vitamin c serum,Beauty & Personal Care,Beauty,Beauty,Beauty
ticwatch,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
kitchen rack stainless steel,Home & Living,Home & Living,Home & Living,Home & Living
women cycling shorts,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
pants wide leg,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
planter rack outdoor,Home & Living,Home & Living,Home & Living,Home & Living
water dispensers,Home Appliances,Home Appliances,Home Appliances,Stationery
google home mini,Mobile & Gadgets,Audio,Mobile & Gadgets,Home Appliances
filter for tap,Home Appliances,Home Appliances,Home Appliances,Home & Living
chinese drama to watch,Lifestyle,,,
screen room divider,Home & Living,Home & Living,Home & Living,Home & Living
anti blue light screen protector,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
rubber shoe,Home & Living,Men Shoes,Women Shoes,Women Shoes
eye cream,,Beauty,Beauty,Beauty
meal prep,Food & Beverages,Home & Living,Food & Beverages,Mom & Baby
karaoke system,Home Appliances,Audio,Audio,Audio
clothes rack,Home & Living,Home & Living,Home & Living,Home & Living
sobo,Pet Food & Supplies,Pets,Pets,Women Clothes
tv.antenna,Home Appliances,,,
onephone,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
prism w270,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Health
regina specialties,Automotive,Motorcycles,Motorcycles,Motorcycles
handphone,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Motorcycles
handphone,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Motorcycles
wushu shoes,Sports & Outdoors,Men Shoes,Men Shoes,Baby & Kids Fashion
door bell,Automotive,Home Appliances,Home Appliances,Home Appliances
adidas slipper,Men's Shoes,Men Shoes,Men Shoes,Men Shoes
kenzo t shirt,Men's Wear,Men Clothes,Men Clothes,
bean bag sofa,Home & Living,Home & Living,Home & Living,Home & Living
door bell,Home & Living,Home Appliances,Home Appliances,Home Appliances
lululemon yoga mat,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Women Clothes
